protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R01,W3,25,NX-075,결과가 아직 정해지지 않은 일을 기다릴 때,잘못될 가능성이 여러 번 떠오른다.,ER_WD,NONE,HIGH,4,4,4,4,LOW,CLINICAL_CONTAMINATION,NONE,현재 불안 상태가 반복되는 부정적 가능성에 영향을 줄 수 있다.
m04-core-expert-kit.v0.1,R01,W3,26,NX-018,가깝지는 않은 사람이 힘든 일에 대한 내 의견을 물을 때,처음에는 그 일이 왜 생겼는지가 궁금해진다.,RO_EC,NONE,UNCLEAR,4,4,3,4,UNCLEAR,RELATIONSHIP_STATUS,NONE,원인 쪽 반응은 분명하지만 관계 거리와 대화 목적의 영향을 받을 수 있다.
m04-core-expert-kit.v0.1,R01,W3,27,NX-073,관심 있는 주제로 대화가 길어질 때,기운이 계속 이어진다.,SE_RE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W3,28,NX-145,처음 만난 소규모 자리에서 대화가 이어질 때,기운이 쉽게 줄어든다.,SE_RE,NONE,LOW,4,4,3,4,SIMILAR,CULTURAL_ROLE,NONE,첫 만남 규범과 긴장이 에너지 반응에 영향을 줄 수 있다.
m04-core-expert-kit.v0.1,R01,W3,29,NX-013,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 어떻게 하면 일이 나아질지가 궁금해진다.,RO_EC,NONE,UNCLEAR,4,4,3,4,UNCLEAR,RELATIONSHIP_STATUS,NONE,해결 쪽 반응은 분명하지만 관계 친밀도와 메시지 목적에 따라 달라질 수 있다.
m04-core-expert-kit.v0.1,R01,W3,30,NX-107,여럿이 일을 나눠 맡았을 때,필요한 시점 전에 내 부분의 진행 상태를 확인한다.,SM_RL,NONE,HIGH,4,3,3,4,HIGH,SOCIAL_DESIRABILITY;OCCUPATION,NONE,진행 확인과 실제 역할 이행이 완전히 같은 반응은 아니다.
m04-core-expert-kit.v0.1,R01,W3,31,NX-004,해야 할 일이 몇 가지 겹쳐 있을 때,할 일을 순서나 묶음으로 정리한다.,SM_OS,NONE,HIGH,4,4,4,4,HIGH,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W3,32,NX-115,인터넷에서 같은 주제를 다르게 설명하는 글 두 개를 발견했을 때,한 글의 설명으로 이해되면 다른 글은 더 살펴보지 않는다.,OE_IE,METHOD,LOW,4,3,3,4,SIMILAR,ABILITY;EDUCATION;DIGITAL_ACCESS;LIMITER,NONE,한 글만으로 이해했는지 판단하는 능력과 탐구 성향이 함께 반영된다.
m04-core-expert-kit.v0.1,R01,W3,33,NX-002,처음 들어간 일상 공간을 둘러볼 때,그곳이 주는 분위기에 관심이 간다.,OE_AE,NONE,HIGH,4,4,3,4,SIMILAR,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W3,34,NX-097,여럿의 일정을 맞출 때,다른 사람의 가능 시간을 확인한 뒤 내 시간을 말한다.,SE_AI,SM_RL,LOW,4,3,4,4,SIMILAR,CULTURAL_ROLE;ADJACENT_CONSTRUCT,NONE,말하는 순서는 먼저 표현하기와 일정 조율 예절을 함께 반영한다.
m04-core-expert-kit.v0.1,R01,W3,35,NX-044,누군가 속상한 일과 해결할 문제를 함께 이야기할 때,해결 방법을 말하기 전에 상대가 어떤 마음인지 먼저 확인한다.,RO_EC,RO_RN,UNCLEAR,4,3,4,4,UNCLEAR,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,주의의 첫 방향과 배려하는 대화 행동이 함께 반영된다.
m04-core-expert-kit.v0.1,R01,W3,36,NX-104,가깝지는 않은 사람이 힘든 일을 꺼낼 때,내 생각을 말하기 전에 그 사람이 어떤 마음인지 먼저 확인한다.,RO_EC,RO_RN,UNCLEAR,4,3,3,4,UNCLEAR,RELATIONSHIP_STATUS;SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,마음에 대한 주의와 사회적으로 바람직한 대화 순서가 겹친다.
m04-core-expert-kit.v0.1,R01,W3,37,NX-060,결과를 확신하기 어려운 선택을 해야 할 때,같은 걱정을 되짚느라 결정을 미룬다.,ER_WD,NONE,HIGH,4,4,4,4,LOW,CLINICAL_CONTAMINATION,NONE,
m04-core-expert-kit.v0.1,R01,W3,38,NX-110,해보려던 일이 한 번 잘되지 않았을 때,다음 시도를 생각할 때 걱정이 오래 이어지지 않는다.,ER_WD,NONE,LOW,4,4,4,4,LOW,NEGATION;LIMITER,NONE,
m04-core-expert-kit.v0.1,R01,W3,39,NX-117,영상이나 사진의 한 장면을 볼 때,그 인상은 짧게 지나간다.,OE_AE,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,
m04-core-expert-kit.v0.1,R01,W3,40,NX-078,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,처리할 시점을 정해둔다.,SM_RL,SM_OS,HIGH,4,3,4,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,약속 이행 성향과 처리 시점 구조화가 함께 반영된다.
m04-core-expert-kit.v0.1,R01,W3,41,NX-147,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동의 시작 시점은 크게 달라지지 않는다.,ER_WD,SM_EP,LOW,3,2,3,3,LOW,NEGATION;ADJACENT_CONSTRUCT,NONE,평가 상황에서 걱정이나 주저 자체가 아니라 시작 시점 변화만 묻는다.
m04-core-expert-kit.v0.1,R01,W3,42,NX-012,작은 불편이 짧은 시간 안에 반복될 때,불편이 반복되어도 감정의 크기는 비슷하게 유지된다.,ER_IR,NONE,LOW,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,
m04-core-expert-kit.v0.1,R01,W3,43,NX-116,상대와 의견이 달라 대화가 길어질 때,답답함과 짜증이 빠르게 커진다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,
m04-core-expert-kit.v0.1,R01,W3,44,NX-031,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 일이 어긋난 부분에 주의가 간다.,RO_EC,NONE,UNCLEAR,4,4,4,4,UNCLEAR,NONE,NONE,일의 문제 쪽 반응은 분명하지만 코드북에 HIGH 극이 명시되지 않았다.
m04-core-expert-kit.v0.1,R01,W3,45,NX-135,마음에 드는 장면이나 소리를 접한 뒤,곧 다른 생각으로 관심이 옮겨간다.,OE_AE,METHOD,LOW,4,3,4,4,SIMILAR,ATTENTION;ADJACENT_CONSTRUCT,NONE,미적 관심의 지속과 전반적인 주의 전환 속도가 함께 반영된다.
m04-core-expert-kit.v0.1,R01,W3,46,NX-150,반복해서 쓰는 물건이나 자료를 둘 때,그때 쓰기 편한 곳에 둔다.,SM_OS,NONE,LOW,4,2,4,4,HIGH,ADJACENT_CONSTRUCT,NONE,쓰기 편한 곳이 반복해서 찾을 수 있는 고정된 정리 위치일 수도 있다.
m04-core-expert-kit.v0.1,R01,W3,47,NX-101,맡은 일을 약속한 때까지 마치기 어려워졌을 때,약속한 때가 오기 전에 상황을 알리고 다시 맞춘다.,SM_RL,NONE,HIGH,4,4,3,4,HIGH,SOCIAL_DESIRABILITY;OCCUPATION,NONE,
m04-core-expert-kit.v0.1,R01,W3,48,NX-130,처음 보는 기능이 있는 생활용품을 사용할 때,어떻게 쓰는지만 확인하고 바로 사용한다.,OE_IE,NONE,LOW,4,4,3,4,SIMILAR,ABILITY;LIMITER,NONE,기능의 난이도와 직관성이 추가 탐구 여부를 크게 좌우할 수 있다.
m04-core-expert-kit.v0.1,R01,W3,49,NX-027,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워지기 전에 첫 행동을 시작한다.,SM_EP,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,
m04-core-expert-kit.v0.1,R01,W3,50,NX-142,누군가 해결책을 묻지 않고 속상한 일을 이야기할 때,그 사람이 느낀 마음을 더 들어보고 싶어진다.,RO_EC,NONE,UNCLEAR,4,4,4,4,UNCLEAR,SOCIAL_DESIRABILITY,NONE,상대 마음 쪽 반응은 직접적이지만 코드북에 HIGH 극이 명시되지 않았다.
