protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R05,W1,17,NX-030,현실과 다른 가벼운 가정을 접할 때,그 상황을 잠시 생각한 뒤 현재 내용으로 돌아온다.,OE_CI,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,가정을 길게 확장하지 않고 주어진 내용으로 돌아오는 반응이다.
m04-core-expert-kit.v0.1,R05,W1,18,NX-073,관심 있는 주제로 대화가 길어질 때,기운이 계속 이어진다.,SE_RE,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,사람과 대화하는 동안 에너지가 유지되는 반응이 직접적이다.
m04-core-expert-kit.v0.1,R05,W1,19,NX-118,여럿이 편하게 이야기를 나눌 때,참여하는 시간을 짧게 조절하고 싶어진다.,SE_RE,NONE,LOW,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,편한 집단 대화에서도 참여 시간을 줄이고 싶은 낮은 방향이다.
m04-core-expert-kit.v0.1,R05,W1,20,NX-136,일상에서 색과 빛이 어우러진 장면을 볼 때,잠깐 본 뒤 그대로 지나간다.,OE_AE,NONE,LOW,4,4,4,4,HIGH,NONE,NONE,시각 장면의 인상에 관심이 오래 머물지 않는 반응이다.
m04-core-expert-kit.v0.1,R05,W1,21,NX-024,중요하게 생각하는 문제에서 의견이 다를 때,내 의견을 말한 뒤 상대가 선택할 여지를 남긴다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,자기 의견을 유지하면서도 상대 선택 여지를 남기는 존중 반응이다.
m04-core-expert-kit.v0.1,R05,W1,22,NX-087,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,떠오른 해결 방법부터 말한다.,RO_EC,NONE,LOW,4,4,4,4,HIGH,ADJACENT_CONSTRUCT,NONE,상대 마음 확인보다 해결 방법에 주의가 먼저 가는 반응이다.
m04-core-expert-kit.v0.1,R05,W1,23,NX-002,처음 들어간 일상 공간을 둘러볼 때,그곳이 주는 분위기에 관심이 간다.,OE_AE,NONE,HIGH,4,4,4,4,HIGH,NONE,NONE,공간의 분위기와 인상에 관심이 머무는 경향이 직접적이다.
m04-core-expert-kit.v0.1,R05,W1,24,NX-135,마음에 드는 장면이나 소리를 접한 뒤,곧 다른 생각으로 관심이 옮겨간다.,OE_AE,METHOD,LOW,3,3,4,3,HIGH,ATTENTION;ADJACENT_CONSTRUCT,NONE,미적 인상 지속보다 일반적인 주의 전환 속도를 측정할 가능성이 있다.
m04-core-expert-kit.v0.1,R05,W1,25,NX-116,상대와 의견이 달라 대화가 길어질 때,답답함과 짜증이 빠르게 커진다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,CLINICAL_CONTAMINATION,NONE,의견 차이에서 불편한 감정이 빠르게 커지는 반응이 직접적이다.
m04-core-expert-kit.v0.1,R05,W1,26,NX-037,사소한 일이 생각대로 되지 않을 때,불편해도 감정의 크기는 천천히 변한다.,ER_IR,NONE,LOW,4,4,4,4,LOW,NONE,NONE,좌절 상황에서도 감정 크기가 급격히 변하지 않는 낮은 방향이다.
m04-core-expert-kit.v0.1,R05,W1,27,NX-033,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,다시 생각났을 때 처리한다.,SM_RL,SM_EP,LOW,3,2,4,3,HIGH,MEMORY;SOCIAL_DESIRABILITY,NONE,약속 이행과 일반 실행 착수가 겹치며 기억 여부가 응답을 좌우한다.
m04-core-expert-kit.v0.1,R05,W1,28,NX-145,처음 만난 소규모 자리에서 대화가 이어질 때,기운이 쉽게 줄어든다.,SE_RE,NONE,LOW,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,처음 만난 사람들과 함께할 때 에너지가 감소하는 반응이다.
m04-core-expert-kit.v0.1,R05,W1,29,NX-068,영상을 보거나 대화하던 중 처음 듣는 개념이 나왔을 때,그 개념이 정확히 무엇을 뜻하는지 더 알아본다.,OE_IE,NONE,HIGH,4,4,4,4,HIGH,EDUCATION,NONE,현재 이해에 필요한 범위를 넘어 개념의 정확한 뜻을 탐색한다.
m04-core-expert-kit.v0.1,R05,W1,30,NX-124,가보지 않은 공간에 대한 설명을 접할 때,그곳의 모습을 머릿속으로 그려본다.,OE_CI,METHOD,HIGH,3,3,3,3,SIMILAR,ABILITY,NONE,설명 밖 장면을 구성하는 경향과 시각적 심상 능력이 함께 작동한다.
m04-core-expert-kit.v0.1,R05,W1,31,NX-053,결과가 아직 정해지지 않은 일을 기다릴 때,잘못될 가능성을 오래 생각하지 않는다.,ER_WD,NONE,LOW,4,4,4,4,LOW,NEGATION,NONE,불확실성 속 부정 가능성에 오래 머물지 않는 낮은 방향이다.
m04-core-expert-kit.v0.1,R05,W1,32,NX-051,익숙한 사람들과 대화가 이어질 때,기운이 점점 살아난다.,SE_RE,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,사람들과 함께하는 동안 에너지가 살아나는 반응이 직접적이다.
m04-core-expert-kit.v0.1,R05,W1,33,NX-056,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워져야 첫 행동을 시작한다.,SM_EP,NONE,LOW,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,외부 시점이 임박해야 시작하는 실행 착수의 낮은 방향이다.
m04-core-expert-kit.v0.1,R05,W1,34,NX-048,하늘이나 나무 같은 일상 풍경을 볼 때,색과 분위기가 주는 인상에 눈길이 간다.,OE_AE,NONE,HIGH,4,4,4,4,HIGH,NONE,NONE,일상 풍경의 색과 분위기에 관심이 가는 미적 경험 반응이다.
m04-core-expert-kit.v0.1,R05,W1,35,NX-090,다른 사람과 정한 내용이 여러 가지일 때,기억나는 내용을 기준으로 움직인다.,SM_RL,METHOD,LOW,3,3,4,3,HIGH,MEMORY;SOCIAL_DESIRABILITY,NONE,합의 확인보다 기억에 의존하는 이행 반응이라 기억 능력의 영향이 크다.
m04-core-expert-kit.v0.1,R05,W1,36,NX-148,평범한 일상 장면을 보고 있을 때,다르게 이어질 장면을 떠올려본다.,OE_CI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,주어진 일상 장면 밖의 가능성을 이어 떠올리는 반응이다.
m04-core-expert-kit.v0.1,R05,W1,37,NX-131,가벼운 주제에서 의견이 엇갈릴 때,내 생각을 먼저 말한다.,SE_AI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,의견 교환에서 자신의 생각을 먼저 밖으로 꺼내는 반응이다.
m04-core-expert-kit.v0.1,R05,W1,38,NX-129,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,어디서부터 다시 할지 확인하고 재개한다.,SM_EP,SM_OS,HIGH,4,3,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,중단 뒤 복귀가 핵심이며 재개 지점 확인에는 구조화가 일부 섞인다.
m04-core-expert-kit.v0.1,R05,W1,39,NX-100,하던 중 예상하지 못한 작은 문제가 생겼을 때,문제를 확인하는 동안 감정 변화는 크지 않다.,ER_IR,NONE,LOW,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,예상 밖 문제를 확인할 때 감정 동요가 작다는 반응이다.
m04-core-expert-kit.v0.1,R05,W1,40,NX-026,여럿이 모였지만 대화가 시작되지 않았을 때,내가 먼저 이야기할 주제를 꺼낸다.,SE_AI,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,집단에서 대화 주제를 먼저 표현하는 경향이 직접적이다.
m04-core-expert-kit.v0.1,R05,W1,41,NX-104,가깝지는 않은 사람이 힘든 일을 꺼낼 때,내 생각을 말하기 전에 그 사람이 어떤 마음인지 먼저 확인한다.,RO_EC,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,자기 의견보다 상대 마음을 먼저 확인하는 관계 주의 반응이다.
m04-core-expert-kit.v0.1,R05,W1,42,NX-059,여러 단계를 거친 일을 마치기 전에,빠뜨린 부분이 없는지 정해둔 순서로 살핀다.,SM_OS,SM_RL,HIGH,4,3,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,정해둔 순서로 점검하는 구조화가 핵심이며 맡은 일 완결과 일부 겹친다.
m04-core-expert-kit.v0.1,R05,W1,43,NX-057,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면만 보고 앞뒤 이야기는 따로 떠올려보지 않는다.,OE_CI,NONE,LOW,4,4,4,4,SIMILAR,NEGATION,NONE,주어진 장면 밖의 이야기를 확장하지 않는 낮은 방향이다.
m04-core-expert-kit.v0.1,R05,W1,44,NX-029,사소한 선택에서 상대와 원하는 것이 다를 때,상대도 원하는 쪽을 선택할 수 있다는 생각이 든다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,의견 차이 속에서도 상대의 선택 여지를 인정하는 반응이다.
m04-core-expert-kit.v0.1,R05,W1,45,NX-052,비슷한 일을 반복해서 처리할 때,다음에도 따를 수 있는 순서를 만들어둔다.,SM_OS,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,반복 가능한 순서를 만들어 구조화하는 경향이 직접적이다.
m04-core-expert-kit.v0.1,R05,W1,46,NX-007,함께할 계획에서 상대가 다른 방향을 원한다고 다시 말했을 때,상대가 중요하게 보는 조건이 무엇인지 궁금해진다.,RO_RN,OE_IE,HIGH,3,3,4,4,HIGH,ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,NONE,상대 선택의 조건을 이해하려는 존중과 이유 탐색이 함께 나타난다.
m04-core-expert-kit.v0.1,R05,W1,47,NX-081,사소한 일이 꼬여 감정이 올라온 뒤,다음 일을 할 때는 감정의 크기가 줄어든다.,ER_IR,NONE,LOW,4,4,4,4,LOW,NONE,NONE,감정이 올라온 뒤 다음 활동에서 빠르게 줄어드는 낮은 지속 방향이다.
m04-core-expert-kit.v0.1,R05,W1,48,NX-071,하던 일을 일상적인 이유로 잠시 멈춘 뒤,다음 기회에 다시 돌아와 이어간다.,SM_EP,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,중단 뒤 다시 돌아와 이어가는 실행 지속 반응이 직접적이다.
m04-core-expert-kit.v0.1,R05,W1,49,NX-014,여러 날에 걸쳐 해야 하는 일이 있을 때,손이 가는 날에 몰아서 진행한다.,SM_EP,SM_OS,LOW,3,2,4,3,HIGH,ADJACENT_CONSTRUCT,NONE,지속성 부족일 수도 있으나 효율적 몰아하기나 개인 작업 리듬으로도 해석된다.
m04-core-expert-kit.v0.1,R05,W1,50,NX-144,내 제안을 충분히 설명한 뒤 상대가 원하지 않는다고 말했을 때,그 선택을 그대로 둔다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,설명 뒤 상대의 거절과 선택 여지를 유지하는 존중 반응이다.
