protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R02,W1,40,NX-029,사소한 선택에서 상대와 원하는 것이 다를 때,상대도 원하는 쪽을 선택할 수 있다는 생각이 든다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,상대의 선택 여지를 인정하는 생각을 직접 묻지만 존중하는 답이 뚜렷하게 바람직하다.
m04-core-expert-kit.v0.1,R02,W1,41,NX-004,해야 할 일이 몇 가지 겹쳐 있을 때,할 일을 순서나 묶음으로 정리한다.,SM_OS,NONE,HIGH,4,4,4,4,HIGH,NONE,NONE,여러 일을 구조화하는 반응이 짧고 구체적이다.
m04-core-expert-kit.v0.1,R02,W1,42,NX-092,이야기의 다음 내용을 알기 전,지금까지 나온 이야기만 되짚어보며 기다린다.,OE_CI,METHOD,LOW,3,4,4,3,SIMILAR,MEMORY;ADJACENT_CONSTRUCT,NONE,상상을 하지 않는 반응을 직접 말하지 않아 이야기 복습과 기억 경향으로도 읽힐 수 있다.
m04-core-expert-kit.v0.1,R02,W1,43,NX-094,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,상대가 더 말하고 싶은지 확인한 뒤 내 생각을 말한다.,RO_EC,RO_RN,UNCLEAR,4,3,4,4,HIGH,SOCIAL_DESIRABILITY;ADJACENT_CONSTRUCT,NONE,상대 의사 확인과 해결 생각 말하기가 결합되어 있으며 배려하는 답이 바람직해 보인다.
m04-core-expert-kit.v0.1,R02,W1,44,NX-117,영상이나 사진의 한 장면을 볼 때,그 인상은 짧게 지나간다.,OE_AE,NONE,LOW,4,4,4,4,SIMILAR,LIMITER,NONE,인상에 머무는 시간이 짧다는 의미는 쉽지만 짧게의 기준은 개인마다 다르다.
m04-core-expert-kit.v0.1,R02,W1,45,NX-130,처음 보는 기능이 있는 생활용품을 사용할 때,어떻게 쓰는지만 확인하고 바로 사용한다.,OE_IE,NONE,LOW,4,4,4,4,SIMILAR,LIMITER,NONE,필요한 사용법만 확인하는 반응이 쉽지만 바로의 시간 기준은 조금 다를 수 있다.
m04-core-expert-kit.v0.1,R02,W1,46,NX-042,일상에서 음악을 들을 때,소리와 분위기가 주는 인상에 관심이 간다.,OE_AE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,미적 인상에 관심이 가는 반응을 일상적인 말로 직접 묻는다.
m04-core-expert-kit.v0.1,R02,W1,47,NX-119,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,다시 하고 싶은 마음이나 계기가 생길 때 재개한다.,SM_EP,NONE,LOW,3,3,4,3,HIGH,ADJACENT_CONSTRUCT,NONE,마음과 외부 계기라는 두 조건이 묶여 있어 스스로 복귀하는 경향인지 환경 효과인지 구분이 어렵다.
m04-core-expert-kit.v0.1,R02,W1,48,NX-031,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 일이 어긋난 부분에 주의가 간다.,RO_EC,NONE,UNCLEAR,4,4,3,4,SIMILAR,NONE,NONE,문제 원인 쪽에 먼저 주의가 가는 반응이 분명하다.
m04-core-expert-kit.v0.1,R02,W1,49,NX-079,반복해서 쓰는 물건이나 자료를 둘 때,다시 찾을 자리를 정해둔다.,SM_OS,NONE,HIGH,4,4,4,4,HIGH,NONE,NONE,반복해서 찾을 수 있도록 위치를 정하는 구조화 행동이 명확하다.
m04-core-expert-kit.v0.1,R02,W1,50,NX-006,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면 앞뒤에 무슨 일이 있었을지 떠올려본다.,OE_CI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,주어진 장면 밖의 이야기를 이어 떠올리는 반응이 구체적이고 쉽게 이해된다.
