protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R04,W3,11,NX-092,이야기의 다음 내용을 알기 전,지금까지 나온 이야기만 되짚어보며 기다린다.,OE_CI,METHOD,LOW,3,3,4,3,SIMILAR,MEMORY;ADJACENT_CONSTRUCT,NONE,다음 장면을 확장하지 않지만 기존 내용을 되짚는 기억 처리와 상상 부족이 섞인다.
m04-core-expert-kit.v0.1,R04,W3,12,NX-101,맡은 일을 약속한 때까지 마치기 어려워졌을 때,약속한 때가 오기 전에 상황을 알리고 다시 맞춘다.,SM_RL,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,기한 전 변경을 알리고 상대와 약속을 다시 조정하는 이행 반응이다.
m04-core-expert-kit.v0.1,R04,W3,13,NX-106,가보지 않은 공간에 대한 설명을 접할 때,설명된 내용까지만 생각하고 넘어간다.,OE_CI,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,설명 밖의 공간 모습이나 장면으로 상상을 확장하지 않는다.
m04-core-expert-kit.v0.1,R04,W3,14,NX-049,하던 중 예상하지 못한 작은 문제가 생겼을 때,불편한 감정이 한꺼번에 올라온다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,작은 예상 밖 문제에서 불편한 감정이 빠르게 커진다.
m04-core-expert-kit.v0.1,R04,W3,15,NX-050,공동 활동의 다음 순서가 정해지지 않았을 때,진행할 방법을 먼저 제안한다.,SE_AI,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,집단의 다음 선택지가 없을 때 진행 방법을 먼저 밖으로 꺼낸다.
m04-core-expert-kit.v0.1,R04,W3,16,NX-033,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,다시 생각났을 때 처리한다.,SM_RL,METHOD,LOW,3,2,4,3,LOW,MEMORY;ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,NONE,약속 이행이 우연한 회상에 의존해 실제 기억 능력과 실행 지속 경향이 섞인다.
m04-core-expert-kit.v0.1,R04,W3,17,NX-024,중요하게 생각하는 문제에서 의견이 다를 때,내 의견을 말한 뒤 상대가 선택할 여지를 남긴다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,자기 의견을 표현하면서도 상대의 선택 가능성을 유지한다.
m04-core-expert-kit.v0.1,R04,W3,18,NX-105,내가 한 일에서 고칠 점을 들었을 때,불편한 감정이 바로 커진다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,부정적 피드백을 들을 때 불편한 감정이 빠르게 커진다.
m04-core-expert-kit.v0.1,R04,W3,19,NX-019,함께하는 방식에 작은 조정이 필요할 때,바꾸고 싶은 부분을 먼저 말한다.,SE_AI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,공동 방식에 필요한 선택이나 의견을 먼저 표현한다.
m04-core-expert-kit.v0.1,R04,W3,20,NX-041,누군가 힘들었던 일을 이야기할 때,무슨 일이 있었는지부터 확인한다.,RO_EC,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,상대 마음보다 사건 내용과 원인에 주의가 먼저 간다.
m04-core-expert-kit.v0.1,R04,W3,21,NX-144,내 제안을 충분히 설명한 뒤 상대가 원하지 않는다고 말했을 때,그 선택을 그대로 둔다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,충분히 의견을 밝힌 뒤 상대의 거절과 선택 여지를 유지한다.
m04-core-expert-kit.v0.1,R04,W3,22,NX-074,일상에서 색과 빛이 어우러진 장면을 볼 때,그 인상에 눈길이 오래 머문다.,OE_AE,METHOD,HIGH,4,2,4,3,SIMILAR,ATTENTION;ADJACENT_CONSTRUCT,NONE,미적 인상 관심과 일반적인 시각 주의 지속을 완전히 분리하기 어렵다.
m04-core-expert-kit.v0.1,R04,W3,23,NX-003,여러 단계를 거친 일을 마치기 전에,눈에 걸리는 부분이 있을 때 다시 살핀다.,SM_OS,METHOD,LOW,3,2,4,2,UNCLEAR,ATTENTION;RESPONSE_OPTION;ADJACENT_CONSTRUCT,NONE,정해진 구조보다 시각적 현저성에 따라 점검하지만 높은 응답이 꼼꼼한 확인으로도 읽힐 수 있다.
m04-core-expert-kit.v0.1,R04,W3,24,NX-096,영상이나 사진의 한 장면을 볼 때,그 장면이 주는 인상을 곱씹어본다.,OE_AE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,시각 장면의 분위기와 인상에 관심을 오래 두는 반응이다.
m04-core-expert-kit.v0.1,R04,W3,25,NX-091,앱이나 서비스에서 처음 보는 이용 규칙을 안내받았을 때,왜 그렇게 정해졌는지 배경이 궁금해진다.,OE_IE,NONE,HIGH,4,4,3,4,SIMILAR,NONE,NONE,필요한 이용법 밖의 규칙 이유와 배경을 탐구하려는 반응이다.
m04-core-expert-kit.v0.1,R04,W3,26,NX-064,의견 충돌이 길어져 답답해졌을 때,상대의 태도나 성격까지 문제로 말한다.,RO_RN,NONE,LOW,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,현재 의견 문제를 넘어 상대의 사람됨까지 평가해 존중 유지와 반대된다.
m04-core-expert-kit.v0.1,R04,W3,27,NX-102,사소한 일이 생각대로 되지 않을 때,짜증이 금방 커진다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,작은 좌절에서 짜증의 강도가 빠르게 커진다.
m04-core-expert-kit.v0.1,R04,W3,28,NX-099,다른 사람에게 해주기로 한 일이 있을 때,잊지 않도록 내가 확인할 방법을 마련한다.,SM_RL,SM_OS,HIGH,4,3,4,4,HIGH,ADJACENT_CONSTRUCT;SOCIAL_DESIRABILITY,NONE,약속을 이행하기 위한 자가 확인과 기억 보조 구조를 함께 마련한다.
m04-core-expert-kit.v0.1,R04,W3,29,NX-058,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 함께한 사람들의 마음에 주의가 간다.,RO_EC,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,어긋난 문제보다 함께한 사람들의 감정에 주의가 먼저 간다.
m04-core-expert-kit.v0.1,R04,W3,30,NX-057,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면만 보고 앞뒤 이야기는 따로 떠올려보지 않는다.,OE_CI,NONE,LOW,4,4,4,4,SIMILAR,NEGATION,NONE,주어진 장면 밖의 앞뒤 이야기로 상상을 확장하지 않는다.
m04-core-expert-kit.v0.1,R04,W3,31,NX-068,영상을 보거나 대화하던 중 처음 듣는 개념이 나왔을 때,그 개념이 정확히 무엇을 뜻하는지 더 알아본다.,OE_IE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,현재 이해에 필요한 범위를 넘어 개념의 정확한 뜻을 더 탐구한다.
m04-core-expert-kit.v0.1,R04,W3,32,NX-013,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 어떻게 하면 일이 나아질지가 궁금해진다.,RO_EC,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,상대의 현재 마음보다 해결 방법에 주의가 먼저 간다.
m04-core-expert-kit.v0.1,R04,W3,33,NX-048,하늘이나 나무 같은 일상 풍경을 볼 때,색과 분위기가 주는 인상에 눈길이 간다.,OE_AE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,일상 풍경의 색과 분위기가 주는 미적 인상에 관심이 간다.
m04-core-expert-kit.v0.1,R04,W3,34,NX-079,반복해서 쓰는 물건이나 자료를 둘 때,다시 찾을 자리를 정해둔다.,SM_OS,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,반복해서 찾을 수 있도록 물건이나 자료의 위치를 구조화한다.
m04-core-expert-kit.v0.1,R04,W3,35,NX-067,사람들과 부담 없이 시간을 보낸 뒤,혼자 조용히 회복할 시간이 필요해진다.,SE_RE,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,부담 없는 사회적 시간 뒤에도 혼자 에너지를 회복할 필요가 생긴다.
m04-core-expert-kit.v0.1,R04,W3,36,NX-042,일상에서 음악을 들을 때,소리와 분위기가 주는 인상에 관심이 간다.,OE_AE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,음악의 소리와 분위기가 주는 미적 인상에 관심이 머문다.
m04-core-expert-kit.v0.1,R04,W3,37,NX-069,상대의 답이나 반응이 늦어질 때,답이 오기 전까지 한 가지 좋지 않은 이유에 오래 머물지 않는다.,ER_WD,NONE,LOW,3,3,4,3,HIGH,NEGATION;RESPONSE_OPTION;SOCIAL_DESIRABILITY,NONE,하나의 부정 이유에 머물지 않아도 여러 다른 걱정을 오갈 수 있어 반복 걱정의 낮음을 완전히 보장하지 않는다.
m04-core-expert-kit.v0.1,R04,W3,38,NX-029,사소한 선택에서 상대와 원하는 것이 다를 때,상대도 원하는 쪽을 선택할 수 있다는 생각이 든다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,선호가 달라도 상대의 선택 가능성을 자연스럽게 인정한다.
m04-core-expert-kit.v0.1,R04,W3,39,NX-035,대화 중 전에 들었던 것과 비슷한 설명이 나왔을 때,지금 들은 설명에만 관심을 둔다.,OE_IE,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,현재 설명을 과거 지식이나 다른 설명으로 확장해 탐구하지 않는다.
m04-core-expert-kit.v0.1,R04,W3,40,NX-026,여럿이 모였지만 대화가 시작되지 않았을 때,내가 먼저 이야기할 주제를 꺼낸다.,SE_AI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,집단에서 대화가 없을 때 주제를 먼저 밖으로 꺼낸다.
m04-core-expert-kit.v0.1,R04,W3,41,NX-040,나중에 다시 쓸 자료를 보관할 때,종류나 쓰임에 따라 찾을 곳을 나눈다.,SM_OS,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,자료를 종류와 쓰임에 따라 다시 찾을 수 있는 구조로 나눈다.
m04-core-expert-kit.v0.1,R04,W3,42,NX-020,부담 없는 소규모 대화가 이어질 때,자연스럽게 그 흐름에 함께하게 된다.,SE_RE,NONE,HIGH,4,3,4,4,SIMILAR,ABILITY;ADJACENT_CONSTRUCT,NONE,사회적 참여가 자연스럽게 이어지지만 대화 기술이나 집단의 포용성도 응답에 관여할 수 있다.
m04-core-expert-kit.v0.1,R04,W3,43,NX-115,인터넷에서 같은 주제를 다르게 설명하는 글 두 개를 발견했을 때,한 글의 설명으로 이해되면 다른 글은 더 살펴보지 않는다.,OE_IE,METHOD,LOW,4,3,2,3,SIMILAR,DIGITAL_ACCESS;NEGATION;ADJACENT_CONSTRUCT,NONE,첫 설명 뒤 탐구를 멈추는 경향이나 인터넷 접근과 자료 가용성의 영향을 받는다.
m04-core-expert-kit.v0.1,R04,W3,44,NX-126,해야 하지만 당장 재미나 보상이 적은 일을 할 때,그날의 관심이나 기운에 따라 이어가는 정도가 달라진다.,SM_EP,NONE,LOW,4,4,4,4,LOW,LIMITER;SOCIAL_DESIRABILITY,NONE,실행 지속이 그날의 흥미와 에너지 상태에 따라 흔들리는 반응이다.
m04-core-expert-kit.v0.1,R04,W3,45,NX-011,함께 있던 사람이 평소보다 지쳐 보일 때,그 사람이 괜찮은지 자연스럽게 신경이 간다.,RO_EC,NONE,HIGH,4,4,3,4,HIGH,SOCIAL_DESIRABILITY,NONE,지친 사람의 상태와 마음에 자연스럽게 주의가 간다.
m04-core-expert-kit.v0.1,R04,W3,46,NX-108,함께할 계획에서 상대가 다른 방향을 원한다고 다시 말했을 때,내가 원하는 방향의 이유를 계속 설명한다.,RO_RN,NONE,LOW,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,상대가 다른 선택을 재차 밝혀도 자기 방향을 설득하는 데 머문다.
m04-core-expert-kit.v0.1,R04,W3,47,NX-017,가깝지는 않은 사람이 힘든 일을 꺼낼 때,그 사람이 느낀 마음보다 일어난 일이 먼저 궁금해진다.,RO_EC,NONE,LOW,4,4,3,4,SIMILAR,NONE,NONE,상대의 감정보다 사건 내용과 원인에 주의가 먼저 간다.
m04-core-expert-kit.v0.1,R04,W3,48,NX-036,여럿의 일정을 맞출 때,내가 가능한 시간을 먼저 알린다.,SE_AI,RO_RN,HIGH,4,2,4,4,SIMILAR,ADJACENT_CONSTRUCT,NONE,자기 정보를 먼저 표현하는 주도성과 타인 선택을 나중에 받는 조율 방식이 함께 측정된다.
m04-core-expert-kit.v0.1,R04,W3,49,NX-116,상대와 의견이 달라 대화가 길어질 때,답답함과 짜증이 빠르게 커진다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,지속되는 의견 차이에서 불편한 감정이 빠르게 커진다.
m04-core-expert-kit.v0.1,R04,W3,50,NX-055,여럿이 간단한 선택을 정할 때,다른 사람이 선택지를 꺼낸 뒤 내 의견을 보탠다.,SE_AI,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,선택지를 먼저 제시하기보다 타인이 꺼낸 뒤 자기 의견을 더한다.
