protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,first_construct_mapping,second_construct_mapping,direction_guess,clarity_rating_1_4,single_response_rating_1_4,universality_rating_1_4,scale_fit_rating_1_4,desirable_direction_guess,risk_flags,fatal_risk_note,stage1_notes
m04-core-expert-kit.v0.1,R02,W2,25,NX-106,가보지 않은 공간에 대한 설명을 접할 때,설명된 내용까지만 생각하고 넘어간다.,OE_CI,NONE,LOW,3,4,4,3,SIMILAR,LIMITER,NONE,생각하고 넘어간다는 반응이 눈에 보이지 않고 설명된 내용까지만의 범위도 다소 추상적이다.
m04-core-expert-kit.v0.1,R02,W2,26,NX-052,비슷한 일을 반복해서 처리할 때,다음에도 따를 수 있는 순서를 만들어둔다.,SM_OS,NONE,HIGH,4,4,4,4,HIGH,NONE,NONE,반복 업무를 다시 따를 수 있게 구조화하는 행동이 분명하다.
m04-core-expert-kit.v0.1,R02,W2,27,NX-114,해야 할 일이 평소보다 조금 늘었을 때,다 해내지 못할 것 같다는 생각이 계속 이어진다.,ER_WD,NONE,HIGH,4,4,4,4,LOW,SOCIAL_DESIRABILITY,NONE,일 증가 뒤 걱정이 계속되는 반응을 쉽게 이해할 수 있으나 걱정이 적은 답이 바람직해 보인다.
m04-core-expert-kit.v0.1,R02,W2,28,NX-136,일상에서 색과 빛이 어우러진 장면을 볼 때,잠깐 본 뒤 그대로 지나간다.,OE_AE,NONE,LOW,4,4,4,4,SIMILAR,LIMITER,NONE,인상에 오래 머물지 않는 반응은 명확하지만 잠깐의 시간 기준은 개인마다 다르다.
m04-core-expert-kit.v0.1,R02,W2,29,NX-105,내가 한 일에서 고칠 점을 들었을 때,불편한 감정이 바로 커진다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,LIMITER;SOCIAL_DESIRABILITY,NONE,피드백 중 감정이 빠르게 커지는 반응은 명확하지만 안정적인 반대 답이 더 바람직해 보인다.
m04-core-expert-kit.v0.1,R02,W2,30,NX-121,함께하는 방식에 작은 조정이 필요할 때,상대가 물어본 뒤 필요한 부분을 말한다.,SE_AI,NONE,LOW,4,4,4,4,SIMILAR,NONE,NONE,바꿀 점을 먼저 말하는지 질문 뒤 말하는지 행동 순서가 분명하다.
m04-core-expert-kit.v0.1,R02,W2,31,NX-103,사소한 일이 꼬여 감정이 올라온 뒤,한동안 다른 일을 할 때도 불편한 감정이 이어진다.,ER_IR,NONE,HIGH,4,4,4,4,LOW,LIMITER,NONE,감정이 다른 활동까지 이어지는 지속 반응을 쉽게 이해할 수 있다.
m04-core-expert-kit.v0.1,R02,W2,32,NX-036,여럿의 일정을 맞출 때,내가 가능한 시간을 먼저 알린다.,SE_AI,NONE,HIGH,4,4,3,4,SIMILAR,NONE,NONE,여럿 일정 조율 경험은 조금 제한될 수 있으나 먼저 표현하는 행동은 명확하다.
m04-core-expert-kit.v0.1,R02,W2,33,NX-144,내 제안을 충분히 설명한 뒤 상대가 원하지 않는다고 말했을 때,그 선택을 그대로 둔다.,RO_RN,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,상대가 거절한 선택을 유지해 주는 존중 반응이 분명하고 바람직성도 높다.
m04-core-expert-kit.v0.1,R02,W2,34,NX-122,나중에 다시 쓸 자료를 보관할 때,지금 쓰는 곳과 가까운 곳에 둔다.,SM_OS,NONE,LOW,3,4,4,4,HIGH,ADJACENT_CONSTRUCT,NONE,가까운 곳에 두는 행동이 무질서인지 편의를 위한 정해진 방식인지 구분하기 어렵다.
m04-core-expert-kit.v0.1,R02,W2,35,NX-127,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 요청한 뒤 필요한 부분을 넘긴다.,SM_RL,NONE,LOW,4,4,3,4,HIGH,SOCIAL_DESIRABILITY,NONE,요청 전후의 이행 시점이 명확하지만 먼저 넘기는 답이 더 책임감 있어 보일 수 있다.
m04-core-expert-kit.v0.1,R02,W2,36,NX-123,끝내기까지 작은 마무리만 남았을 때,다른 일로 넘어가기 전에 남은 부분을 마친다.,SM_EP,NONE,HIGH,4,4,4,4,HIGH,SOCIAL_DESIRABILITY,NONE,작은 마무리를 끝내고 넘어가는 실행 반응이 직접적이며 완료하는 답이 바람직해 보인다.
m04-core-expert-kit.v0.1,R02,W2,37,NX-142,누군가 해결책을 묻지 않고 속상한 일을 이야기할 때,그 사람이 느낀 마음을 더 들어보고 싶어진다.,RO_EC,NONE,UNCLEAR,4,4,4,4,UNCLEAR,SOCIAL_DESIRABILITY,NONE,상대 마음에 먼저 관심을 두는 반응은 명확하지만 공감하는 답이 바람직해 보일 수 있다.
m04-core-expert-kit.v0.1,R02,W2,38,NX-147,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동의 시작 시점은 크게 달라지지 않는다.,ER_WD,NONE,LOW,3,4,3,3,LOW,NEGATION;LIMITER,NONE,해야 할 행동이 모호하고 시작 시점은 크게 달라지지 않는다는 부정 표현이 일상적으로 다소 딱딱하다.
m04-core-expert-kit.v0.1,R02,W2,39,NX-100,하던 중 예상하지 못한 작은 문제가 생겼을 때,문제를 확인하는 동안 감정 변화는 크지 않다.,ER_IR,NONE,LOW,3,4,4,3,LOW,NEGATION;LIMITER;SOCIAL_DESIRABILITY,NONE,감정 변화는 크지 않다는 부정문과 크기의 기준 때문에 응답 판단이 조금 추상적이다.
m04-core-expert-kit.v0.1,R02,W2,40,NX-039,결과를 확신하기 어려운 선택을 해야 할 때,걱정이 생겨도 필요한 시점에는 결정을 내린다.,ER_WD,NONE,LOW,4,3,4,4,LOW,SOCIAL_DESIRABILITY;LIMITER,NONE,걱정과 결정 행동이 결합되어 있으며 필요한 시점의 기준과 결정을 내리는 바람직성이 영향을 줄 수 있다.
m04-core-expert-kit.v0.1,R02,W2,41,NX-091,앱이나 서비스에서 처음 보는 이용 규칙을 안내받았을 때,왜 그렇게 정해졌는지 배경이 궁금해진다.,OE_IE,NONE,HIGH,4,4,3,4,HIGH,DIGITAL_ACCESS,NONE,규칙의 이유를 더 알고 싶은 탐구 반응은 명확하지만 디지털 서비스 경험에 따라 접근성이 달라질 수 있다.
m04-core-expert-kit.v0.1,R02,W2,42,NX-066,이번 주 안에 할 일이 생겼을 때,할 수 있는 때가 생기면 시작한다.,SM_OS,SM_EP,LOW,3,4,4,4,HIGH,ADJACENT_CONSTRUCT,NONE,계획 없이 기회가 생길 때 시작하는지 실행 의지가 있을 때 시작하는지 두 성향이 겹친다.
m04-core-expert-kit.v0.1,R02,W2,43,NX-135,마음에 드는 장면이나 소리를 접한 뒤,곧 다른 생각으로 관심이 옮겨간다.,OE_AE,NONE,LOW,4,4,4,4,SIMILAR,LIMITER,NONE,미적 인상에 머무는 시간이 짧은 반응은 분명하지만 곧의 시간 기준은 다를 수 있다.
m04-core-expert-kit.v0.1,R02,W2,44,NX-059,여러 단계를 거친 일을 마치기 전에,빠뜨린 부분이 없는지 정해둔 순서로 살핀다.,SM_OS,SM_EP,HIGH,4,3,3,4,HIGH,ATTENTION;ADJACENT_CONSTRUCT,NONE,정해둔 순서와 누락 확인이 결합되어 계획 습관과 주의력 또는 마무리 실행이 함께 작용한다.
m04-core-expert-kit.v0.1,R02,W2,45,NX-012,작은 불편이 짧은 시간 안에 반복될 때,불편이 반복되어도 감정의 크기는 비슷하게 유지된다.,ER_IR,NONE,LOW,3,4,4,3,LOW,LIMITER;SOCIAL_DESIRABILITY,NONE,감정의 크기와 비슷하게 유지된다는 표현이 다소 인공적이며 안정적인 답이 바람직해 보인다.
m04-core-expert-kit.v0.1,R02,W2,46,NX-131,가벼운 주제에서 의견이 엇갈릴 때,내 생각을 먼저 말한다.,SE_AI,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,의견을 먼저 밖으로 표현하는 행동이 짧고 분명하다.
m04-core-expert-kit.v0.1,R02,W2,47,NX-139,여럿이 가벼운 활동을 함께할 때,그 흐름에 들어가면 기운이 살아난다.,SE_RE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,사람들과 활동하는 동안 에너지가 살아나는 반응을 쉽게 이해할 수 있다.
m04-core-expert-kit.v0.1,R02,W2,48,NX-110,해보려던 일이 한 번 잘되지 않았을 때,다음 시도를 생각할 때 걱정이 오래 이어지지 않는다.,ER_WD,NONE,LOW,4,4,4,3,LOW,NEGATION;LIMITER,NONE,부정문이며 걱정이 오래 이어지는 시간 기준은 다르지만 의미는 분명하다.
m04-core-expert-kit.v0.1,R02,W2,49,NX-014,여러 날에 걸쳐 해야 하는 일이 있을 때,손이 가는 날에 몰아서 진행한다.,SM_EP,SM_OS,LOW,4,4,4,4,HIGH,ADJACENT_CONSTRUCT,NONE,지속 실행보다 몰아서 하는 방식과 계획하지 않는 방식이 함께 측정될 수 있다.
m04-core-expert-kit.v0.1,R02,W2,50,NX-002,처음 들어간 일상 공간을 둘러볼 때,그곳이 주는 분위기에 관심이 간다.,OE_AE,NONE,HIGH,4,4,4,4,SIMILAR,NONE,NONE,공간의 분위기와 인상에 관심이 가는 미적 반응이 쉽고 직접적이다.
