protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R03,W3,13,NX-118,여럿이 편하게 이야기를 나눌 때,참여하는 시간을 짧게 조절하고 싶어진다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,참여 강도 조절,,,,,,
m04-core-expert-kit.v0.1,R03,W3,14,NX-015,상대의 답이나 반응이 늦어질 때,좋지 않은 이유가 반복해서 떠오른다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,부정적 이유 반복,,,,,,
m04-core-expert-kit.v0.1,R03,W3,15,NX-065,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 기다리기 전에 필요한 부분을 넘긴다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,사전 전달,,,,,,
m04-core-expert-kit.v0.1,R03,W3,16,NX-014,여러 날에 걸쳐 해야 하는 일이 있을 때,손이 가는 날에 몰아서 진행한다.,SM,SM-EP,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,기회·관심 기반 진행,,,,,,
m04-core-expert-kit.v0.1,R03,W3,17,NX-056,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워져야 첫 행동을 시작한다.,SM,SM-EP,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,마감 계기 착수,,,,,,
m04-core-expert-kit.v0.1,R03,W3,18,NX-142,누군가 해결책을 묻지 않고 속상한 일을 이야기할 때,그 사람이 느낀 마음을 더 들어보고 싶어진다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R03,W3,19,NX-085,여럿이 일을 나눠 맡았을 때,다른 사람이 물어볼 때 내 부분의 진행 상태를 확인한다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,요청 후 진행 확인,,,,,,
m04-core-expert-kit.v0.1,R03,W3,20,NX-120,사람들과 부담 없이 시간을 보낸 뒤,기운이 살아난 느낌이 든다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,교류 후 활성 상태,,,,,,
m04-core-expert-kit.v0.1,R03,W3,21,NX-113,처음 만난 사람들과 가볍게 이야기할 때,대화 흐름에 함께할수록 기운이 붙는다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,새 교류 중 활성화,,,,,,
m04-core-expert-kit.v0.1,R03,W3,22,NX-082,함께 있던 사람이 평소보다 지쳐 보일 때,상대가 먼저 말을 꺼내면 그때 이야기를 듣는다.,RO,RO-EC,LOW,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,PROFILE_MODIFIER,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R03,W3,23,NX-050,공동 활동의 다음 순서가 정해지지 않았을 때,진행할 방법을 먼저 제안한다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,과정 제안 시작,,,,,,
m04-core-expert-kit.v0.1,R03,W3,24,NX-108,함께할 계획에서 상대가 다른 방향을 원한다고 다시 말했을 때,내가 원하는 방향의 이유를 계속 설명한다.,RO,RO-RN,LOW,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R03,W3,25,NX-122,나중에 다시 쓸 자료를 보관할 때,지금 쓰는 곳과 가까운 곳에 둔다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 사용 위치 기반 보관,,,,,,
m04-core-expert-kit.v0.1,R03,W3,26,NX-138,대화 중 전에 들었던 것과 비슷한 설명이 나왔을 때,예전에 들은 내용과 어떻게 연결되는지 생각해본다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,정보 연결 탐색,,,,,,
m04-core-expert-kit.v0.1,R03,W3,27,NX-019,함께하는 방식에 작은 조정이 필요할 때,바꾸고 싶은 부분을 먼저 말한다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,조정 필요 선행 표현,,,,,,
m04-core-expert-kit.v0.1,R03,W3,28,NX-103,사소한 일이 꼬여 감정이 올라온 뒤,한동안 다른 일을 할 때도 불편한 감정이 이어진다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,정서 carryover,,,,,,
m04-core-expert-kit.v0.1,R03,W3,29,NX-149,해야 할 일이 평소보다 조금 늘었을 때,일이 늘어도 걱정이 오래 이어지지는 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 부담 걱정,,,,,,
m04-core-expert-kit.v0.1,R03,W3,30,NX-077,관심 있는 주제로 대화가 길어질 때,잠시 대화에서 벗어나고 싶어진다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,지속 교류 조절,,,,,,
m04-core-expert-kit.v0.1,R03,W3,31,NX-032,맡은 일을 약속한 때까지 마치기 어려워졌을 때,약속한 때가 가까워진 뒤 상황을 알린다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,임박 후 알림,,,,,,
m04-core-expert-kit.v0.1,R03,W3,32,NX-148,평범한 일상 장면을 보고 있을 때,다르게 이어질 장면을 떠올려본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,일상 장면의 다른 전개 생성,,,,,,
m04-core-expert-kit.v0.1,R03,W3,33,NX-031,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 일이 어긋난 부분에 주의가 간다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R03,W3,34,NX-016,상대의 실수 때문에 함께한 일에 문제가 생겼을 때,고쳐야 할 행동을 중심으로 말한다.,RO,RO-RN,HIGH,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R03,W3,35,NX-094,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,상대가 더 말하고 싶은지 확인한 뒤 내 생각을 말한다.,RO,RO-EC,HIGH,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,RESEARCH_ONLY,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R03,W3,36,NX-125,여럿이 가벼운 활동을 한동안 함께할 때,시간이 지날수록 기운이 줄어든다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,공동 활동 중 소모,,,,,,
m04-core-expert-kit.v0.1,R03,W3,37,NX-076,작은 불편이 짧은 시간 안에 반복될 때,처음보다 짜증이 빠르게 쌓인다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,누적 짜증,,,,,,
m04-core-expert-kit.v0.1,R03,W3,38,NX-026,여럿이 모였지만 대화가 시작되지 않았을 때,내가 먼저 이야기할 주제를 꺼낸다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,대화 시작,,,,,,
m04-core-expert-kit.v0.1,R03,W3,39,NX-147,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동의 시작 시점은 크게 달라지지 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,평가 영향이 적은 착수,,,,,,
m04-core-expert-kit.v0.1,R03,W3,40,NX-030,현실과 다른 가벼운 가정을 접할 때,그 상황을 잠시 생각한 뒤 현재 내용으로 돌아온다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,가정에 짧게 관여,,,,,,
m04-core-expert-kit.v0.1,R03,W3,41,NX-068,영상을 보거나 대화하던 중 처음 듣는 개념이 나왔을 때,그 개념이 정확히 무엇을 뜻하는지 더 알아본다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,개념 의미 탐색,,,,,,
m04-core-expert-kit.v0.1,R03,W3,42,NX-001,해야 할 일이 몇 가지 겹쳐 있을 때,그때 눈에 띄는 일부터 처리한다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 단서 기반 처리,,,,,,
m04-core-expert-kit.v0.1,R03,W3,43,NX-102,사소한 일이 생각대로 되지 않을 때,짜증이 금방 커진다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,빠른 짜증 활성화,,,,,,
m04-core-expert-kit.v0.1,R03,W3,44,NX-150,반복해서 쓰는 물건이나 자료를 둘 때,그때 쓰기 편한 곳에 둔다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 편의 기반 위치,,,,,,
m04-core-expert-kit.v0.1,R03,W3,45,NX-112,중요하게 생각하는 문제에서 의견이 다를 때,내 입장을 받아들이게 할 방법이 먼저 떠오른다.,RO,RO-RN,LOW,REPORTED_FIRST_ORIENTATION,PRIVATE_DETAIL_RESEARCH,PROFILE_MODIFIER,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R03,W3,46,NX-048,하늘이나 나무 같은 일상 풍경을 볼 때,색과 분위기가 주는 인상에 눈길이 간다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,환경 인상 관심,,,,,,
m04-core-expert-kit.v0.1,R03,W3,47,NX-143,이번 주 안에 할 일이 생겼을 때,언제 할지 대략적인 때를 정해둔다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시점 구조화,,,,,,
m04-core-expert-kit.v0.1,R03,W3,48,NX-098,누군가 힘들었던 일을 이야기할 때,그 사람이 어떤 마음이었는지에 주의가 간다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R03,W3,49,NX-097,여럿의 일정을 맞출 때,다른 사람의 가능 시간을 확인한 뒤 내 시간을 말한다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,타인 정보 후 제시,,,,,,
m04-core-expert-kit.v0.1,R03,W3,50,NX-117,영상이나 사진의 한 장면을 볼 때,그 인상은 짧게 지나간다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,표현물 인상 짧은 관여,,,,,,
