protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R08,W1,11,NX-142,누군가 해결책을 묻지 않고 속상한 일을 이야기할 때,그 사람이 느낀 마음을 더 들어보고 싶어진다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R08,W1,12,NX-056,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워져야 첫 행동을 시작한다.,SM,SM-EP,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,마감 계기 착수,,,,,,
m04-core-expert-kit.v0.1,R08,W1,13,NX-097,여럿의 일정을 맞출 때,다른 사람의 가능 시간을 확인한 뒤 내 시간을 말한다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,타인 정보 후 제시,,,,,,
m04-core-expert-kit.v0.1,R08,W1,14,NX-030,현실과 다른 가벼운 가정을 접할 때,그 상황을 잠시 생각한 뒤 현재 내용으로 돌아온다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,가정에 짧게 관여,,,,,,
m04-core-expert-kit.v0.1,R08,W1,15,NX-091,앱이나 서비스에서 처음 보는 이용 규칙을 안내받았을 때,왜 그렇게 정해졌는지 배경이 궁금해진다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,규칙 배경 관심,,,,,,
m04-core-expert-kit.v0.1,R08,W1,16,NX-136,일상에서 색과 빛이 어우러진 장면을 볼 때,잠깐 본 뒤 그대로 지나간다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시각 인상 짧은 관여,,,,,,
m04-core-expert-kit.v0.1,R08,W1,17,NX-104,가깝지는 않은 사람이 힘든 일을 꺼낼 때,내 생각을 말하기 전에 그 사람이 어떤 마음인지 먼저 확인한다.,RO,RO-EC,HIGH,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,PROFILE_MODIFIER,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R08,W1,18,NX-131,가벼운 주제에서 의견이 엇갈릴 때,내 생각을 먼저 말한다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,다른 의견 선행 표현,,,,,,
m04-core-expert-kit.v0.1,R08,W1,19,NX-118,여럿이 편하게 이야기를 나눌 때,참여하는 시간을 짧게 조절하고 싶어진다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,참여 강도 조절,,,,,,
m04-core-expert-kit.v0.1,R08,W1,20,NX-077,관심 있는 주제로 대화가 길어질 때,잠시 대화에서 벗어나고 싶어진다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,지속 교류 조절,,,,,,
m04-core-expert-kit.v0.1,R08,W1,21,NX-144,내 제안을 충분히 설명한 뒤 상대가 원하지 않는다고 말했을 때,그 선택을 그대로 둔다.,RO,RO-RN,HIGH,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R08,W1,22,NX-060,결과를 확신하기 어려운 선택을 해야 할 때,같은 걱정을 되짚느라 결정을 미룬다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,걱정 유발 결정 지연,,,,,,
m04-core-expert-kit.v0.1,R08,W1,23,NX-025,인터넷에서 같은 주제를 다르게 설명하는 글 두 개를 발견했을 때,각 글이 어떤 근거로 설명하는지 비교해본다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,대안 설명 비교,,,,,,
m04-core-expert-kit.v0.1,R08,W1,24,NX-001,해야 할 일이 몇 가지 겹쳐 있을 때,그때 눈에 띄는 일부터 처리한다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 단서 기반 처리,,,,,,
m04-core-expert-kit.v0.1,R08,W1,25,NX-114,해야 할 일이 평소보다 조금 늘었을 때,다 해내지 못할 것 같다는 생각이 계속 이어진다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,감당 걱정 지속,,,,,,
m04-core-expert-kit.v0.1,R08,W1,26,NX-105,내가 한 일에서 고칠 점을 들었을 때,불편한 감정이 바로 커진다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,피드백 직후 활성화,,,,,,
m04-core-expert-kit.v0.1,R08,W1,27,NX-122,나중에 다시 쓸 자료를 보관할 때,지금 쓰는 곳과 가까운 곳에 둔다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 사용 위치 기반 보관,,,,,,
m04-core-expert-kit.v0.1,R08,W1,28,NX-112,중요하게 생각하는 문제에서 의견이 다를 때,내 입장을 받아들이게 할 방법이 먼저 떠오른다.,RO,RO-RN,LOW,REPORTED_FIRST_ORIENTATION,PRIVATE_DETAIL_RESEARCH,PROFILE_MODIFIER,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R08,W1,29,NX-096,영상이나 사진의 한 장면을 볼 때,그 장면이 주는 인상을 곱씹어본다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,표현물 인상 성찰,,,,,,
m04-core-expert-kit.v0.1,R08,W1,30,NX-057,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면만 보고 앞뒤 이야기는 따로 떠올려보지 않는다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,전후 서사를 따로 생성하지 않음,,,,,,
m04-core-expert-kit.v0.1,R08,W1,31,NX-129,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,어디서부터 다시 할지 확인하고 재개한다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,다음 행동 확인·재개,,,,,,
m04-core-expert-kit.v0.1,R08,W1,32,NX-012,작은 불편이 짧은 시간 안에 반복될 때,불편이 반복되어도 감정의 크기는 비슷하게 유지된다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,반복 중 낮은 증가,,,,,,
m04-core-expert-kit.v0.1,R08,W1,33,NX-094,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,상대가 더 말하고 싶은지 확인한 뒤 내 생각을 말한다.,RO,RO-EC,HIGH,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,RESEARCH_ONLY,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R08,W1,34,NX-058,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 함께한 사람들의 마음에 주의가 간다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R08,W1,35,NX-067,사람들과 부담 없이 시간을 보낸 뒤,혼자 조용히 회복할 시간이 필요해진다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,교류 후 회복 필요,,,,,,
m04-core-expert-kit.v0.1,R08,W1,36,NX-137,비슷한 일을 반복해서 처리할 때,그때 필요한 순서로 진행한다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,상황별 절차,,,,,,
m04-core-expert-kit.v0.1,R08,W1,37,NX-044,누군가 속상한 일과 해결할 문제를 함께 이야기할 때,해결 방법을 말하기 전에 상대가 어떤 마음인지 먼저 확인한다.,RO,RO-EC,HIGH,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,PROFILE_MODIFIER,ENACTED_RESPONSE,,,,,,
m04-core-expert-kit.v0.1,R08,W1,38,NX-128,여럿이 간단한 선택을 미루고 있을 때,내가 먼저 선택지를 꺼낸다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,선택지 제안 시작,,,,,,
m04-core-expert-kit.v0.1,R08,W1,39,NX-147,내가 한 것을 다른 사람이 확인할 예정일 때,해야 할 행동의 시작 시점은 크게 달라지지 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,평가 영향이 적은 착수,,,,,,
m04-core-expert-kit.v0.1,R08,W1,40,NX-088,공동 활동의 다음 순서가 정해지지 않았을 때,다른 사람이 방법을 꺼낼 때까지 상황을 살핀다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,방법 제안 전 관찰,,,,,,
m04-core-expert-kit.v0.1,R08,W1,41,NX-078,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,처리할 시점을 정해둔다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,약속의 행동 연결,,,,,,
m04-core-expert-kit.v0.1,R08,W1,42,NX-126,해야 하지만 당장 재미나 보상이 적은 일을 할 때,그날의 관심이나 기운에 따라 이어가는 정도가 달라진다.,SM,SM-EP,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,상태 의존 지속,,,,,,
m04-core-expert-kit.v0.1,R08,W1,43,NX-080,해보려던 일이 한 번 잘되지 않았을 때,다시 해도 잘되지 않을 장면이 반복해서 떠오른다.,ER,ER-WD,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,실패 예상 반복,,,,,,
m04-core-expert-kit.v0.1,R08,W1,44,NX-021,여럿이 모였지만 대화가 시작되지 않았을 때,다른 사람이 대화를 시작한 뒤 참여한다.,SE,SE-AI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,시작 후 참여,,,,,,
m04-core-expert-kit.v0.1,R08,W1,45,NX-103,사소한 일이 꼬여 감정이 올라온 뒤,한동안 다른 일을 할 때도 불편한 감정이 이어진다.,ER,ER-IR,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,정서 carryover,,,,,,
m04-core-expert-kit.v0.1,R08,W1,46,NX-059,여러 단계를 거친 일을 마치기 전에,빠뜨린 부분이 없는지 정해둔 순서로 살핀다.,SM,SM-OS,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,순서 기반 확인,,,,,,
m04-core-expert-kit.v0.1,R08,W1,47,NX-009,평범한 일상 장면을 보고 있을 때,보이는 장면만 살펴보고 그대로 지나간다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 장면에 머무는 관여,,,,,,
m04-core-expert-kit.v0.1,R08,W1,48,NX-135,마음에 드는 장면이나 소리를 접한 뒤,곧 다른 생각으로 관심이 옮겨간다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,인상 이탈,,,,,,
m04-core-expert-kit.v0.1,R08,W1,49,NX-054,가까운 사람이 계획한 일이 뜻대로 되지 않았다고 메시지를 보낼 때,처음에는 그 사람이 지금 어떤 마음일지가 궁금해진다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,,,,,,
m04-core-expert-kit.v0.1,R08,W1,50,NX-065,내가 마쳐야 다른 사람이 이어갈 수 있을 때,상대가 기다리기 전에 필요한 부분을 넘긴다.,SM,SM-RL,HIGH,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,사전 전달,,,,,,
