protocol_version,reviewer_slot,wave_id,sequence_in_wave,opaque_item_id,context_label,prompt_text,target_domain,target_facet,keyed_direction,response_layer,evidence_role,score_role,intended_response_process,target_relevance_rating_1_4,key_direction_fit_rating_1_4,coverage_contribution_rating,adjacent_separation_rating_1_4,recommendation,final_rationale
m04-core-expert-kit.v0.1,R02,W3,16,NX-001,해야 할 일이 몇 가지 겹쳐 있을 때,그때 눈에 띄는 일부터 처리한다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 단서 기반 처리,3,4,SOME,2,COPY_REVISE,여러 과업을 미리 정리하지 않고 눈에 띄는 것부터 하는 반응은 낮은 구조화와 관련된다. 주의 환경의 영향을 줄이도록 그때 손이 가는 일부터 시작한다고 다듬는 편이 낫다.
m04-core-expert-kit.v0.1,R02,W3,17,NX-038,이야기의 다음 내용을 알기 전,이어질 장면을 머릿속으로 떠올려본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,자발적 후속 장면 생성,4,4,IMPORTANT,4,KEEP,다음 내용을 알기 전에 이어질 장면을 스스로 만드는 반응이 높은 상상 확장을 직접 보여준다. 상황과 반응이 구체적이고 핵심 증거로 이해하기 쉽다.
m04-core-expert-kit.v0.1,R02,W3,18,NX-087,상대의 말이 끝난 뒤 해결 방법이 떠올랐을 때,떠오른 해결 방법부터 말한다.,RO,RO-EC,LOW,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,RESEARCH_ONLY,ENACTED_RESPONSE,4,4,SOME,4,KEEP,상대의 말이 끝난 뒤 해결책을 먼저 표현하는 실제 반응이 낮은 감정 우선 행동을 명확히 보여준다. 핵심 점수가 아닌 연구용 과정 프로필로 배정되어 생각과 행동의 차이를 탐색하기 적절하다.
m04-core-expert-kit.v0.1,R02,W3,19,NX-096,영상이나 사진의 한 장면을 볼 때,그 장면이 주는 인상을 곱씹어본다.,OE,OE-AE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,표현물 인상 성찰,4,4,SOME,4,COPY_REVISE,시각 장면의 인상에 머무는 반응은 높은 미적 관여를 잘 보여준다. 곱씹어본다는 비유보다 장면의 느낌을 한동안 떠올려본다는 표현이 더 즉각적으로 이해된다.
m04-core-expert-kit.v0.1,R02,W3,20,NX-072,처음 보는 기능이 있는 생활용품을 사용할 때,왜 그런 방식으로 작동하는지 궁금해진다.,OE,OE-IE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,작동 이유 관심,4,4,IMPORTANT,4,KEEP,낯선 기능의 사용법을 넘어 작동 이유가 궁금해지는 반응을 쉽게 묻는다. 높은 지적 탐색의 핵심 증거이며 기기 숙련도보다 탐색 동기에 초점이 있다.
m04-core-expert-kit.v0.1,R02,W3,21,NX-022,일상에서 음악을 들을 때,그 인상에 머무는 시간은 짧다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,청각 인상 짧은 관여,4,4,SOME,4,COPY_REVISE,음악이 남긴 인상에 오래 머물지 않는 반응은 낮은 미적 관여를 보여준다. 머무는 시간이 짧다는 추상적 시간 기준을 관심이 곧 다른 생각으로 옮겨간다고 다듬으면 좋다.
m04-core-expert-kit.v0.1,R02,W3,22,NX-129,며칠 쉬었다가 다시 이어야 하는 일이 있을 때,어디서부터 다시 할지 확인하고 재개한다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,다음 행동 확인·재개,3,4,IMPORTANT,2,COPY_REVISE,중단한 일을 다시 이어가는 행동은 높은 지속 완결성에 중요한 증거다. 다만 재개 위치 확인과 실제 재개가 결합되어 구조화 습관도 섞이므로 돌아와 이어간다는 한 반응만 남겨야 한다.
m04-core-expert-kit.v0.1,R02,W3,23,NX-058,함께 준비한 일이 잘 풀리지 않았을 때,처음에는 함께한 사람들의 마음에 주의가 간다.,RO,RO-EC,HIGH,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,4,KEEP,공동 일이 잘못된 순간 문제보다 사람들의 마음에 먼저 주의가 가는 내적 방향을 묻는다. 높은 감정 우선의 핵심 증거이며 실제 배려 행동과 분리된다.
m04-core-expert-kit.v0.1,R02,W3,24,NX-150,반복해서 쓰는 물건이나 자료를 둘 때,그때 쓰기 편한 곳에 둔다.,SM,SM-OS,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 편의 기반 위치,2,3,SOME,1,CONSTRUCT_REWRITE,쓰기 편한 곳은 매번 같은 고정 자리일 수도 있어 낮은 구조화라고 단정하기 어렵다. 정해둔 위치 없이 그때 편한 곳에 두는지 명시해야 목표 방향과 인접 효율성을 구분할 수 있다.
m04-core-expert-kit.v0.1,R02,W3,25,NX-057,영화나 드라마의 중간 장면만 우연히 봤을 때,그 장면만 보고 앞뒤 이야기는 따로 떠올려보지 않는다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,전후 서사를 따로 생성하지 않음,4,4,IMPORTANT,4,KEEP,중간 장면을 보고도 앞뒤 이야기를 별도로 만들지 않는 반응이 낮은 상상 확장을 구체적으로 보여준다. 부정형이지만 누구나 바로 이해할 수 있고 인접 요인과도 잘 분리된다.
m04-core-expert-kit.v0.1,R02,W3,26,NX-061,다른 사람에게 해주기로 한 일이 있을 때,상대가 다시 말해주면 챙긴다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,상대 알림 기반 이행,3,4,SOME,2,COPY_REVISE,상대의 재알림 뒤에야 약속을 챙기는 행동은 낮은 자발적 이행과 관련된다. 기억력 영향이 크므로 약속을 먼저 처리하지 않고 요청을 기다리는 행동으로 다듬는 편이 낫다.
m04-core-expert-kit.v0.1,R02,W3,27,NX-016,상대의 실수 때문에 함께한 일에 문제가 생겼을 때,고쳐야 할 행동을 중심으로 말한다.,RO,RO-RN,HIGH,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,4,4,SOME,4,HOLD,문제가 생겨도 사람 전체가 아닌 행동을 중심으로 말하는 반응은 높은 존중 방향에 맞는다. 그러나 바람직성 영향이 크고 비공개 연구용 실제 반응을 핵심 점수에 넣는 배정은 검증 전까지 보류해야 한다.
m04-core-expert-kit.v0.1,R02,W3,28,NX-053,결과가 아직 정해지지 않은 일을 기다릴 때,잘못될 가능성을 오래 생각하지 않는다.,ER,ER-WD,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,짧은 걱정 지속,4,4,SOME,4,COPY_REVISE,결과를 기다리는 동안 부정적 가능성에 오래 머물지 않는 반응은 LOW 방향에 맞는다. 부정문과 오래라는 기준을 걱정이 떠올라도 다른 생각으로 넘어간다는 표현으로 바꾸면 좋다.
m04-core-expert-kit.v0.1,R02,W3,29,NX-064,의견 충돌이 길어져 답답해졌을 때,상대의 태도나 성격까지 문제로 말한다.,RO,RO-RN,LOW,ENACTED_RESPONSE,PRIVATE_DETAIL_RESEARCH,CORE_TRAIT_EVIDENCE,ENACTED_RESPONSE,3,4,SOME,2,HOLD,갈등 중 사람 전체를 문제로 넓혀 말하는 반응은 낮은 존중과 관련되지만 정서 동요도 강하게 반영한다. 비공개 연구용 실제 반응을 핵심 점수로 쓰는 역할과 바람직성 영향을 검증하기 전에는 보류해야 한다.
m04-core-expert-kit.v0.1,R02,W3,30,NX-111,해야 하지만 당장 재미나 보상이 적은 일을 할 때,한 번에 많이 하지 못해도 조금씩 이어간다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,낮은 보상에서 지속,4,4,IMPORTANT,4,KEEP,보상이 적고 많은 양을 못 해도 과업을 계속 이어가는 행동이 높은 지속 완결성을 보여준다. 구조화 방식과 분리되고 핵심 증거로 쉽게 이해된다.
m04-core-expert-kit.v0.1,R02,W3,31,NX-090,다른 사람과 정한 내용이 여러 가지일 때,기억나는 내용을 기준으로 움직인다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,기억 기반 수행,2,4,SOME,1,CONSTRUCT_REWRITE,기억나는 내용만 따르는 반응은 책임 이행보다 기억력 차이를 더 크게 반영한다. 조건부 책임 증거로 쓰려면 합의 내용을 다시 확인하지 않고 임의로 진행하는 행동처럼 이행 선택을 직접 물어야 한다.
m04-core-expert-kit.v0.1,R02,W3,32,NX-027,미뤄도 당장 문제없는 할 일이 생겼을 때,해야 할 때가 가까워지기 전에 첫 행동을 시작한다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,마감 전 착수,4,4,IMPORTANT,4,COPY_REVISE,당장 문제가 없어도 마감보다 일찍 시작하는 행동은 높은 실행 지속 방향에 기여한다. 가까워지기 전이라는 모호한 시간 범위를 여유가 있을 때 첫 행동을 해둔다고 다듬으면 좋다.
m04-core-expert-kit.v0.1,R02,W3,33,NX-035,대화 중 전에 들었던 것과 비슷한 설명이 나왔을 때,지금 들은 설명에만 관심을 둔다.,OE,OE-IE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 정보에만 관여,2,3,SOME,1,CONSTRUCT_REWRITE,현재 설명에만 주의를 두는지는 낮은 탐색보다 이전 정보를 기억하고 연결하는 능력의 반대를 뜻할 수 있다. 답을 얻은 뒤 추가 근거나 배경을 더 찾지 않는 반응으로 새로 써야 한다.
m04-core-expert-kit.v0.1,R02,W3,34,NX-145,처음 만난 소규모 자리에서 대화가 이어질 때,기운이 쉽게 줄어든다.,SE,SE-RE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,새 교류 중 소모,4,4,IMPORTANT,4,COPY_REVISE,처음 만난 사람과의 대화가 이어질수록 에너지가 줄어드는 반응은 낮은 관계 에너지에 맞는다. 쉽게라는 기준을 시간이 지날수록로 바꾸면 판단 기준이 더 분명하다.
m04-core-expert-kit.v0.1,R02,W3,35,NX-044,누군가 속상한 일과 해결할 문제를 함께 이야기할 때,해결 방법을 말하기 전에 상대가 어떤 마음인지 먼저 확인한다.,RO,RO-EC,HIGH,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,PROFILE_MODIFIER,ENACTED_RESPONSE,4,4,SOME,2,COPY_REVISE,해결 문제와 감정이 함께 있을 때 마음을 먼저 확인하는 실제 행동은 높은 감정 우선 프로필을 보여준다. 마음 확인과 해결책 말하기를 한 문항에 묶지 않고 먼저 확인하는 행동만 남겨야 한다.
m04-core-expert-kit.v0.1,R02,W3,36,NX-115,인터넷에서 같은 주제를 다르게 설명하는 글 두 개를 발견했을 때,한 글의 설명으로 이해되면 다른 글은 더 살펴보지 않는다.,OE,OE-IE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,단일 설명에서 탐색 종료,4,4,SOME,3,COPY_REVISE,한 설명으로 이해되면 추가 설명을 보지 않는 반응은 낮은 지적 탐색에 맞는다. 부정문과 인터넷 접근 경험의 영향을 줄이도록 서로 다른 설명 중 하나로 충분하다고 느끼는지 일반화하면 좋다.
m04-core-expert-kit.v0.1,R02,W3,37,NX-043,상대와 의견이 달라 대화가 길어질 때,의견 차이가 이어져도 감정의 크기는 크게 달라지지 않는다.,ER,ER-IR,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,갈등 중 낮은 변화,3,4,SOME,3,CONSTRUCT_REWRITE,의견 충돌이 이어져도 낮은 정서 변화를 보이는 방향은 맞는다. 감정의 크기와 크게 달라지지 않는다는 인공적 부정 표현을 차분한 상태가 유지된다는 일상어로 새로 써야 한다.
m04-core-expert-kit.v0.1,R02,W3,38,NX-009,평범한 일상 장면을 보고 있을 때,보이는 장면만 살펴보고 그대로 지나간다.,OE,OE-CI,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,현재 장면에 머무는 관여,4,4,SOME,4,COPY_REVISE,보이는 장면 밖으로 이야기를 더 만들지 않는 반응은 낮은 상상 확장을 보여준다. 장면만이라는 제한보다 앞뒤 이야기를 따로 떠올리지 않는다는 표현이 더 자연스럽다.
m04-core-expert-kit.v0.1,R02,W3,39,NX-120,사람들과 부담 없이 시간을 보낸 뒤,기운이 살아난 느낌이 든다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,교류 후 활성 상태,4,4,IMPORTANT,4,KEEP,부담 없는 교류 뒤 에너지가 높아진 체감을 쉽고 직접적으로 묻는다. 높은 관계 에너지의 핵심 증거이며 사회적 능숙함과도 구분된다.
m04-core-expert-kit.v0.1,R02,W3,40,NX-033,금방 끝낼 수 있는 부탁을 들어주기로 했을 때,다시 생각났을 때 처리한다.,SM,SM-RL,LOW,SINGLE_RESPONSE,CONDITIONAL_MAIN,CONDITIONAL_TRAIT_EVIDENCE,자연 회상 기반 이행,2,4,SOME,1,CONSTRUCT_REWRITE,부탁을 다시 떠올렸을 때 처리하는 반응은 책임 이행보다 기억력에 크게 좌우된다. 조건부 책임 문항으로 쓰려면 상대가 필요로 하기 전 스스로 처리하는지 여부를 직접 물어야 한다.
m04-core-expert-kit.v0.1,R02,W3,41,NX-020,부담 없는 소규모 대화가 이어질 때,자연스럽게 그 흐름에 함께하게 된다.,SE,SE-RE,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,상호작용 관여,2,3,SOME,2,CONSTRUCT_REWRITE,대화 흐름에 참여하는 행동은 관계 에너지보다 사회적 능숙함이나 선행 표현을 반영할 수 있다. 핵심 증거로 쓰려면 참여할수록 기운이 살아나는지 에너지 변화를 직접 물어야 한다.
m04-core-expert-kit.v0.1,R02,W3,42,NX-041,누군가 힘들었던 일을 이야기할 때,무슨 일이 있었는지부터 확인한다.,RO,RO-EC,LOW,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,PROFILE_MODIFIER,ENACTED_RESPONSE,4,4,SOME,4,KEEP,힘든 일을 들을 때 감정보다 사건 내용을 먼저 확인하는 실제 행동이 낮은 감정 우선 프로필을 분명히 보여준다. 핵심 점수가 아닌 과정 프로필로 배정되어 생각과 행동 차이를 설명하기 적절하다.
m04-core-expert-kit.v0.1,R02,W3,43,NX-007,함께할 계획에서 상대가 다른 방향을 원한다고 다시 말했을 때,상대가 중요하게 보는 조건이 무엇인지 궁금해진다.,RO,RO-RN,HIGH,REPORTED_FIRST_ORIENTATION,PRIVATE_DETAIL_RESEARCH,PROFILE_MODIFIER,REPORTED_FIRST_ORIENTATION,2,3,SOME,2,CONSTRUCT_REWRITE,상대 조건에 대한 호기심은 존중과 관련되지만 지적 탐색이나 설득 정보 수집일 수도 있다. 상대의 다른 선택도 가능한 것으로 받아들이는 첫 생각을 직접 묻게 다시 구성해야 한다.
m04-core-expert-kit.v0.1,R02,W3,44,NX-050,공동 활동의 다음 순서가 정해지지 않았을 때,진행할 방법을 먼저 제안한다.,SE,SE-AI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,과정 제안 시작,4,4,IMPORTANT,4,KEEP,진행 방법이 없는 공동 상황에서 먼저 제안하는 단일 행동이 높은 선행 표현을 보여준다. 구조화보다 표현 순서에 초점이 있어 핵심 증거로 적합하다.
m04-core-expert-kit.v0.1,R02,W3,45,NX-083,하늘이나 나무 같은 일상 풍경을 볼 때,잠시 본 뒤 하던 일로 관심이 돌아간다.,OE,OE-AE,LOW,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,환경 인상 짧은 관여,4,4,SOME,4,COPY_REVISE,일상 풍경의 인상에 오래 머물지 않고 원래 활동으로 돌아가는 반응은 낮은 미적 관여에 맞는다. 잠시라는 기준을 시선이 곧 하던 일로 옮겨간다고 다듬으면 좋다.
m04-core-expert-kit.v0.1,R02,W3,46,NX-071,하던 일을 일상적인 이유로 잠시 멈춘 뒤,다음 기회에 다시 돌아와 이어간다.,SM,SM-EP,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,자발적 복귀,4,4,IMPORTANT,4,KEEP,일상적 중단 뒤 다음 기회에 스스로 돌아와 이어가는 행동이 높은 지속 완결성을 직접 보여준다. 표현이 쉽고 구조화 방식과도 구분된다.
m04-core-expert-kit.v0.1,R02,W3,47,NX-112,중요하게 생각하는 문제에서 의견이 다를 때,내 입장을 받아들이게 할 방법이 먼저 떠오른다.,RO,RO-RN,LOW,REPORTED_FIRST_ORIENTATION,PRIVATE_DETAIL_RESEARCH,PROFILE_MODIFIER,REPORTED_FIRST_ORIENTATION,2,3,SOME,1,CONSTRUCT_REWRITE,설득 방법이 떠오르는지는 상대 선택 제한보다 아이디어 생성 능력을 더 많이 반영한다. 비공개 상세 신호로도 오염이 커서 상대 선택보다 내 결정을 우선하는 첫 생각을 직접 묻게 다시 써야 한다.
m04-core-expert-kit.v0.1,R02,W3,48,NX-104,가깝지는 않은 사람이 힘든 일을 꺼낼 때,내 생각을 말하기 전에 그 사람이 어떤 마음인지 먼저 확인한다.,RO,RO-EC,HIGH,ENACTED_RESPONSE,PROCESS_PROFILE_MODIFIER,PROFILE_MODIFIER,ENACTED_RESPONSE,4,4,SOME,2,COPY_REVISE,가깝지 않은 사람에게도 마음을 먼저 확인하는 실제 행동은 높은 감정 우선 프로필을 보여준다. 내 생각 말하기와 마음 확인을 함께 묻지 않고 확인 행동 하나만 남기면 더 정확하다.
m04-core-expert-kit.v0.1,R02,W3,49,NX-018,가깝지는 않은 사람이 힘든 일에 대한 내 의견을 물을 때,처음에는 그 일이 왜 생겼는지가 궁금해진다.,RO,RO-EC,LOW,REPORTED_FIRST_ORIENTATION,CORE_BASELINE,CORE_TRAIT_EVIDENCE,REPORTED_FIRST_ORIENTATION,4,4,IMPORTANT,4,KEEP,의견을 요청받은 상황에서 상대 마음보다 사건 원인이 먼저 궁금한 내적 방향을 쉽게 묻는다. 낮은 감정 우선의 핵심 증거이며 실제 행동과도 분리된다.
m04-core-expert-kit.v0.1,R02,W3,50,NX-124,가보지 않은 공간에 대한 설명을 접할 때,그곳의 모습을 머릿속으로 그려본다.,OE,OE-CI,HIGH,SINGLE_RESPONSE,CORE_BASELINE,CORE_TRAIT_EVIDENCE,공간 표상 생성,3,4,SOME,2,HOLD,설명에 없는 공간 모습을 만드는 반응은 상상 확장과 관련되지만 시각적 심상 능력의 영향도 크다. 핵심 증거로 쓰기 전에 장면 전개를 떠올리는 문항과 비교해 경향과 능력을 분리해야 한다.
