protocol_version,packet_version,reviewer_id,reviewer_role,wave_id,sequence_in_wave,claim_id,claim_kind,canonical_section,priority,contexts,evidence_status,publication_state,privacy_scope,required_signals,content_key,source_block_ref,source_section_title,source_excerpt,external_evidence,internal_evidence,review_reason,decision,construct_fit_rating_1_4,evidence_fit_rating_1_4,inference_scope_rating_1_4,language_safety_rating_1_4,risk_flags,required_revision,rationale,reviewer_confidence,conflict_of_interest
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,11,ENAKQ.partner.similarity,boundary,partner,critical,partner,EXTERNAL_SUPPORTED_BOUNDARY,review_candidate,public_safe,domain_scores;relationship_context,trait-map.enakq.partner.similarity,ENAKQ-P9-09,연인과 마음을 나눌 때,"연인과 같은 코드가 많아도 관계가 잘될 확률로 바꿀 수 없어요. 같은 E여도 한 사람은 자주 대화할 때 에너지가 오르고 다른 사람은 함께 활동할 때 더 편할 수 있어요. 같은 A여도 실제 반응은 A→A와 A→G로 갈릴 수 있고, 같은 K여도 시작·지속과 질서·구조의 점수가 다를 수 있어요. 코드가 다른 자리도 관계의 약점이 아니에요. 한 사람은 가능성을 충분히 펼치고 싶고 다른 사람은 확인된 조건부터 보고 싶을 수 있어요. 차이가 있으면 누가 옳은지 정하기보다 어떤 결정에서 탐색이 필요하고 언제 사실을 확인할지 역할을 나눌 수 있어요. 비슷한 자리는 자연스럽게 이해되는 부분일 수 있지만, 대화를 생략해도 된다는 뜻은 아니에요. 나와 비교하기에서는 공통점, 차이가 크게 나타난 자리, 서로 오해할 수 있는 장면, 직접 물어볼 질문을 보여줘요. 잘 맞는 유형, 힘든 유형, 궁합 90점 대신 두 사람에게 편할 수 있는 방식과 미리 확인하면 좋은 기대를 제공해요. 관계의 결과를 판정하기보다 다음 대화를 더 구체적으로 만드는 것이 비교 리포트의 역할이에요.","DYAD-2010; DYAD-2010, ROMANTIC-2023; Part 3 관계 연구",비교 가드레일; ENAKQ Part 3 claim mapping; ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,12,ENAKQ.stress.clinical_boundary,boundary,stress_and_recovery,critical,general,SAFETY_POLICY,review_candidate,public_safe,domain_scores,trait-map.enakq.stress.clinical_boundary,ENAKQ-P12-07,부담이 커질 때와 회복,"성향지도는 정신건강 선별이나 상담을 대신하지 않아요. 걱정과 불편한 감정이 오래 이어지고 잠, 식사, 학업, 업무, 관계 같은 일상 기능이 크게 어려워졌다면 ENAKQ 설명보다 전문적인 확인이 필요할 수 있어요. 앱은 진단명을 추정하지 않고 사용자가 있는 지역의 믿을 수 있는 상담·의료 자원을 찾을 수 있게 도와야 해요. 자해나 타해의 위험, 폭력과 위협, 즉각적인 안전 문제가 있는 상황에서는 성향별 대화법이나 회복 실험을 먼저 보여주지 않아요. 긴급한 지역 지원과 주변의 믿을 수 있는 사람에게 연결하는 안전 흐름을 우선해요. 사용자가 답한 민감 정보는 공개 프로필과 비교 리포트에 사용하지 않아야 해요. ENAKQ 결과가 현재의 어려움을 설명해 주는 것처럼 느껴질 수 있지만, 코드가 원인이라는 뜻은 아니에요. 성향은 자신을 비난하거나 어려움을 참고 버틸 이유가 아니라, 평소 반응을 관찰할 하나의 언어예요. 회복은 좋은 유형이 되는 과정이 아니라 필요한 환경과 지원을 찾고 자신의 상태를 돌보는 과정으로 안내해야 해요.",ER 정의+제품 안전,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,13,ENAKQ.stress.safety,boundary,stress_and_recovery,critical,general,SAFETY_POLICY,review_candidate,public_safe,domain_scores,trait-map.enakq.stress.safety,ENAKQ-P12-07,부담이 커질 때와 회복,"성향지도는 정신건강 선별이나 상담을 대신하지 않아요. 걱정과 불편한 감정이 오래 이어지고 잠, 식사, 학업, 업무, 관계 같은 일상 기능이 크게 어려워졌다면 ENAKQ 설명보다 전문적인 확인이 필요할 수 있어요. 앱은 진단명을 추정하지 않고 사용자가 있는 지역의 믿을 수 있는 상담·의료 자원을 찾을 수 있게 도와야 해요. 자해나 타해의 위험, 폭력과 위협, 즉각적인 안전 문제가 있는 상황에서는 성향별 대화법이나 회복 실험을 먼저 보여주지 않아요. 긴급한 지역 지원과 주변의 믿을 수 있는 사람에게 연결하는 안전 흐름을 우선해요. 사용자가 답한 민감 정보는 공개 프로필과 비교 리포트에 사용하지 않아야 해요. ENAKQ 결과가 현재의 어려움을 설명해 주는 것처럼 느껴질 수 있지만, 코드가 원인이라는 뜻은 아니에요. 성향은 자신을 비난하거나 어려움을 참고 버틸 이유가 아니라, 평소 반응을 관찰할 하나의 언어예요. 회복은 좋은 유형이 되는 과정이 아니라 필요한 환경과 지원을 찾고 자신의 상태를 돌보는 과정으로 안내해야 해요.",제품 안전 정책,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,14,ENAKQ.work.boundary,boundary,work,critical,work,SAFETY_POLICY,review_candidate,public_safe,domain_scores;relationship_context,trait-map.enakq.work.boundary,ENAKQ-P11-08,일하고 공부할 때,"ENAKQ가 일과 공부에서 편하게 능력을 발휘할 환경을 한 문장으로 정할 수는 없어요. 사람과 자주 소통하는 환경이 E를 드러낼 수 있지만 집중 시간이 부족하면 힘들 수 있고, 자유로운 과제가 N을 드러낼 수 있지만 기준이 모호하면 Q의 걱정이 커질 수 있어요. 명확한 계획은 K에 편할 수 있지만 새로운 조건을 반영하기 어려운 구조가 될 수도 있어요. 그래서 환경을 고를 때에는 코드 이름보다 실제 경험을 확인해요. 언제 의견을 편하게 냈는지, 탐색과 결정에 각각 얼마나 시간이 필요했는지, 협업에서 어떤 정보가 있어야 상대를 배려하면서 기준을 지킬 수 있었는지, 시작과 지속에 도움이 된 조건은 무엇인지, 평가 때 어떤 지원이 실제로 도움이 되었는지 돌아볼 수 있어요. 이 기록은 적합한 직업을 판정하는 검사가 아니라 다음 환경을 조금 더 구체적으로 고르는 자료예요. 고용·승진·배치·성적 평가에 뉴앙 코드를 쓰지 않고, 동료의 코드를 동의 없이 조회하거나 공개하지 않아요. 일과 공부에서 어려움이 생겼을 때 코드로 사람을 분류하기보다 과업과 환경을 바꿀 수 있는 지점을 먼저 찾는 것이 제품의 원칙이에요.",제품 안전+검사 사용 원칙,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,15,ENAKQ.boundary.variability,boundary,five_code_positions,high,general,NUANG_MAPPED_PROVISIONAL,research_only,public_safe,domain_scores,trait-map.enakq.boundary.variability,ENAKQ-P3-ALL-01,다섯 코드 자리 깊이 보기,"ENAKQ를 읽을 때에는 다섯 글자를 좋은 특징의 목록으로 합치지 마세요. E는 사람 사이 에너지, N은 생각과 탐색, A는 관계에서 관심이 가는 곳, K는 일상을 이어가는 방식, Q는 걱정과 감정 반응에 답해요. 서로 다른 질문에 대한 현재의 가까운 방향이에요. 다섯 경향이 한 장면에서 함께 나타날 수는 있어요. 친구가 새로운 일을 제안했을 때 대화를 활발하게 이어가고(E), 여러 가능성을 떠올리고(N), 친구가 원하는 것이 무엇인지 살피고(A), 구체적인 약속을 이어가며(K), 잘되지 않을 가능성을 걱정할 수 있어요(Q). 그러나 이 장면은 이해를 돕는 예시이지 ENAKQ의 고정 행동이 아니에요. 실제 반응은 관계, 역할, 피로, 경험과 세부 점수에 따라 달라져요. 개인 결과에서는 세 단계를 지켜야 해요. 먼저 각 코드 자리의 실제 점수와 경계를 확인해요. 다음으로 대표 글자 아래의 세부 성향이 한 방향인지 갈리는지 살펴봐요. 마지막으로 별도 측정된 경우에만 처음 드는 생각과 실제 나타나는 반응을 연결해요. 이 순서를 지키면 짧고 기억하기 쉬운 5글자를 유지하면서도 한 사람을 지나치게 단순하게 만들지 않을 수 있어요. ENAKQ 성향지도는 당신이 어떤 사람인지 확정하는 설명이 아니라, 반복되는 모습을 더 정확히 관찰하도록 돕는 안내서예요. 잘 맞는 문장은 자신을 설명하는 언어로 사용하고, 낯선 문장은 다른 상황과 세부 성향을 확인하는 질문으로 사용하세요. 코드는 대화를 시작하게 하고, 실제 이해는 구체적인 경험과 서로의 확인에서 완성돼요.","STATE-2001, WTT, State Measurement; STATE-2001, WTT, TRAIT-ENACTMENT; 상태·상황 연구",scoring boundary; ENAKQ Part 2 claim mapping; ENAKQ Part 3 claim mapping; ENAKQ Part 4 claim mapping; ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,16,ENAKQ.conversation.A,conversation_prompt,communication_guide,high,general,HOLD,research_only,comparison_safe,domain_scores,trait-map.enakq.conversation.a,ENAKQ-P14-03,자주 생기는 오해와 대화법,"A는 마음이 따뜻하고 공감을 잘하는 사람 또는 감정에 끌려가 해결을 못 하는 사람으로 오해받을 수 있어요. 실제 측정 범위는 관계 장면에서 상대 마음과 안녕에 주의가 먼저 갈 수 있다는 방향이에요. 마음을 정확히 이해하는 능력, 친절한 행동, 자기희생, 갈등 회피는 대표 A로 알 수 없어요. 처음에는 상대 마음이 신경 쓰여도 실제 나타나는 반응은 해결 질문일 수 있어요. 반대로 G에 가까운 사람도 원인과 해결을 이해한 뒤 세심하게 위로할 수 있어요. 과정 자료가 없는 상태에서 표정과 첫 문장만 보고 A→A, A→G, G→A, G→G를 붙이지 않아요. 고민 대화에서는 성향을 맞히기보다 현재 필요한 반응을 확인해요. 지금 마음을 더 이야기하고 싶은지, 원인을 함께 정리하고 싶은지, 실제로 도울 일이 있는지를 물을 수 있어요. 본인도 네 마음이 신경 쓰이지만 지금은 내가 길게 듣기 어려워처럼 관심과 가능한 범위를 동시에 말할 수 있어요.",과정 계약+제품 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,17,ENAKQ.conversation.E,conversation_prompt,communication_guide,high,general,HOLD,research_only,comparison_safe,domain_scores,trait-map.enakq.conversation.e,ENAKQ-P14-01,자주 생기는 오해와 대화법,"E는 말이 많고 누구와도 잘 어울리는 사람으로 오해받을 수 있어요. 실제로는 사람과 함께할 때의 에너지와 필요한 말을 먼저 꺼내는 경향을 나누어 봐야 해요. 친하지 않은 모임, 권한 차이가 큰 자리, 피곤한 날에는 조용할 수 있고, 말수가 적어도 중요한 순간에 먼저 질문할 수 있어요. 주변 사람은 조용한 순간을 보고 오늘 왜 너답지 않아?라고 성격을 확인하기보다 현재 상태를 물을 수 있어요. 본인도 E라는 이유로 계속 분위기를 띄우거나 먼저 연락할 책임을 지지 않아요. 오늘은 듣는 편이 편해, 먼저 제안은 할 수 있지만 준비는 나누고 싶어처럼 현재 가능한 참여를 말할 수 있어요. 비교 리포트에서는 E와 I의 차이를 사교성 우열로 보여주지 않아요. 누가 먼저 시작할지, 생각할 시간을 얼마나 둘지, 말·글 중 어떤 방식이 편한지를 확인하는 질문으로 바꿔야 해요. 한 사람이 시작하고 다른 사람이 내용을 깊게 더하는 방식도 동등한 참여가 될 수 있어요.",제품 대화 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,18,ENAKQ.conversation.K,conversation_prompt,communication_guide,high,general,HOLD,research_only,comparison_safe,domain_scores,trait-map.enakq.conversation.k,ENAKQ-P14-04,자주 생기는 오해와 대화법,"K는 성실하고 약속을 반드시 지키는 사람으로 칭찬받거나 계획을 바꾸지 못하는 사람으로 단정될 수 있어요. 뉴앙 K는 시작·지속·정리 흐름이 비교적 꾸준한 방향이지 도덕성, 책임감, 생산성, 완벽주의가 아니에요. 환경과 자원이 부족하면 멈출 수 있고, 새로운 정보가 충분하면 계획을 바꿀 수도 있어요. 계획이 어긋났을 때 K라면서 왜 못 했어?라고 결과를 코드에 묶지 않아요. 목표가 분명했는지, 필요한 시간과 권한이 있었는지, 중간에 조건이 바뀌었는지 살펴봐요. M에 가까운 사람에게도 게으르거나 믿기 어렵다는 표현을 쓰지 않고, 어떤 외부 구조와 시작 조건이 도움이 되는지 확인해요. 함께 일정을 정할 때에는 꼭 지킬 약속, 바꿀 수 있는 부분, 다시 확인할 시점을 나누어 말할 수 있어요. 계획을 유지하는 편안함과 상황에 맞게 바꾸는 편안함을 모두 남겨 두는 질문이에요. 어느 한 사람이 계속 관리하거나 맞추는 역할을 맡지 않는지도 함께 확인해요.",제품 대화 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,19,ENAKQ.conversation.N,conversation_prompt,communication_guide,high,general,HOLD,research_only,comparison_safe,domain_scores,trait-map.enakq.conversation.n,ENAKQ-P14-02,자주 생기는 오해와 대화법,"N은 창의적이고 똑똑한 사람 또는 반대로 현실성이 부족한 사람으로 오해받을 수 있어요. 뉴앙 N은 보이는 내용 너머의 가능성·관점·원리를 더 탐색하는 방향이에요. 새 생각이 유용한지, 사실을 정확히 아는지, 결정을 잘하는지는 별도 정보예요. 확인된 조건부터 보는 R도 상상력이 없거나 새로운 것을 싫어한다는 뜻이 아니에요. 대화에서 한 사람은 선택지를 더 보고 싶고 다른 사람은 현재 확인된 조건을 정리하고 싶을 수 있어요. 너는 너무 복잡하게 생각해나 너는 생각이 닫혀 있어 대신 지금 단계가 탐색인지 결정인지 말할 수 있어요. 아이디어를 더 볼 시간을 10분 갖고, 그다음 비용과 일정으로 고르자처럼 두 방식의 순서를 정할 수도 있어요. 상대의 말에서 여러 배경을 떠올렸다면 사실처럼 전달하지 않아요. 나는 이런 가능성도 떠올랐는데 실제로는 어땠어?처럼 설명과 질문을 나누어요. 이는 N을 줄이는 방법이 아니라 가능성을 상대가 확인할 수 있는 대화로 바꾸는 방법이에요.",제품 대화 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,20,ENAKQ.conversation.observation,conversation_prompt,communication_guide,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.conversation.observation,ENAKQ-P14-07,자주 생기는 오해와 대화법,"본인이 아는 마음속 경험과 다른 사람이 본 행동은 서로 다른 정보를 담을 수 있어요. 성격의 자기·타인 지각 연구는 어떤 특성이 밖에서 더 잘 보이고 어떤 경험은 본인이 더 알 수 있는지에 따라 정보가 달라질 수 있다고 봐요. 어느 한쪽이 항상 더 정확하다는 뜻은 아니며, 상대가 본 행동으로 속마음을 대신 판단할 수도 없어요. 오해가 생기면 코드 설명을 증거로 내세우기보다 구체적인 장면을 말해요. 나는 A라서 너를 배려한 거야보다 약속을 미루면 편할 거라고 생각해서 묻지 않고 바꿨어라고 행동과 추측을 나누어요. 상대는 그 행동이 자신에게 어떤 영향을 줬는지 말할 수 있어요. 의도와 영향이 다를 수 있다는 사실을 코드로 승패를 가리지 않아요. 비교 리포트의 대화 질문도 상대를 분석하는 퀴즈가 아니에요. 너는 이 유형이니 이렇게 해가 아니라 이 상황에서 무엇이 편했는지, 다음에는 어떤 행동을 원했는지를 서로 답하는 구조여야 해요. 코드는 대화를 시작하는 배경이고, 실제 합의는 두 사람이 공개한 경험과 선택으로 만들어요.",자기·타인 정보 분리+제품 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,21,ENAKQ.conversation.Q,conversation_prompt,communication_guide,high,general,HOLD,research_only,comparison_safe,domain_scores,trait-map.enakq.conversation.q,ENAKQ-P14-05,자주 생기는 오해와 대화법,"Q는 예민하고 감정적인 사람으로, C는 차분하고 멘탈이 강한 사람으로 오해받기 쉬워요. 실제로는 불편한 상황에서 감정 동요와 걱정·주저가 활성화되는 상대적 경향이에요. Q만으로 말투와 표정, 감정 조절, 위험 판단, 회복 속도, 정신건강을 알 수 없고 C도 무심함이나 높은 회복력을 뜻하지 않아요. 걱정이 커진 사람에게 별일 아니야라고 마음의 크기를 정해 주거나 Q라서 그래라고 원인을 성향으로 돌리지 않아요. 무엇이 확인되지 않아 걱정되는지, 지금 더 필요한 정보가 있는지, 이야기·실제 도움·혼자 정리할 시간 중 무엇이 편한지를 물을 수 있어요. 답을 모를 수도 있고 지금 말하지 않을 수도 있어요. 본인도 Q를 행동의 면허로 사용하지 않아요. 감정이 빨리 커진 사실과 상대를 비난하거나 통제한 행동은 구분해야 해요. 반대로 감정이 올라온 것 자체를 잘못으로 취급하지 않아요. 실제 영향이 있었다면 구체적인 행동을 다루고, 다음에 필요한 경계와 지원을 함께 정해요.",제품 대화+안전 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,22,ENAKQ.crush.ambiguity,observable_response,person_of_interest,high,person_of_interest,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.crush.ambiguity,ENAKQ-P10-03,마음 가는 사람을 알아갈 때,"상대의 반응이 분명하지 않을 때 N은 한 장면의 앞뒤와 여러 이유를 떠올리는 쪽으로 나타날 수 있어요. 짧은 답장이 바쁜 하루 때문인지, 대화를 끝내고 싶은 것인지, 어떤 답을 할지 고민하는 것인지 여러 가능성을 생각할 수 있어요. 가능성을 넓히는 것 자체는 상대의 마음을 정확히 읽는 능력도, 근거 없이 상상하는 문제도 아니에요. A로 상대 마음이 신경 쓰이고 Q로 좋지 않은 가능성에 걱정이 빨리 커지면, 여러 설명 중 관계가 멀어지는 이야기에 오래 머물 수 있다는 가설을 세울 수 있어요. 하지만 N·A·Q 조합의 증분 효과는 아직 뉴앙 자료로 검증되지 않았어요. 상대 행동을 많이 생각했다는 사실만으로 과잉 해석, 집착, 질투, 애착 불안이라고 이름 붙이지 않아요. 생각이 커질 때에는 세 줄로 나누어 볼 수 있어요. 직접 본 사실은 무엇인지, 그 사실에서 내가 떠올린 설명은 무엇인지, 상대에게 아직 묻지 않은 부분은 무엇인지 적어 보는 방식이에요. 예를 들어 어제 보낸 메시지에 아직 답이 없다는 사실이고, 마음이 멀어졌다는 가능한 설명 중 하나예요. 이 구분은 걱정을 무시하지 않으면서 확인할 질문을 분명하게 해요.",N/Q 단일 정의,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,23,ENAKQ.crush.attention,inner_thought,person_of_interest,high,person_of_interest,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.crush.attention,ENAKQ-P10-04,마음 가는 사람을 알아갈 때,"A가 선명하면 내가 어떻게 보이는지뿐 아니라 상대가 이 연락을 편하게 느낄지, 지금 이야기할 여유가 있는지 신경 쓰일 수 있어요. 말을 보내기 전에 표현을 여러 번 고치거나 상대 반응을 살피며 대화 속도를 맞출 수도 있어요. 이는 관계에서 주의가 상대 마음으로 향할 수 있다는 설명이지, 상대 마음을 정확히 알아맞히거나 늘 배려 있게 행동한다는 평가가 아니에요. 상대를 신경 쓰는 것과 상대가 원하는 것을 대신 결정하는 것은 달라요. 바쁠 것 같으니 연락하지 말아야겠다고 혼자 정했지만 상대는 짧은 안부를 반겼을 수 있어요. 반대로 좋은 의도로 계속 상태를 물어도 상대는 답해야 한다는 부담을 느낄 수 있어요. 마음을 추측해 행동을 정하기보다 선택할 수 있는 질문을 건네는 편이 더 많은 정보를 줘요. 오늘 잠깐 이야기해도 괜찮아?, 이번 주와 다음 주 중 언제가 편해?, 답은 여유 있을 때 해도 괜찮아처럼 상대가 편한 범위를 말할 수 있게 물어볼 수 있어요. 이런 질문을 썼다고 호감이 생기거나 관계가 좋아진다고 보장하지 않아요. 상대가 거절하거나 답하지 않을 선택도 함께 존중해야 질문이 실제 선택권이 돼요.",A 정의,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,24,ENAKQ.crush.contact,observable_response,person_of_interest,high,person_of_interest,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.crush.contact,ENAKQ-P10-05,마음 가는 사람을 알아갈 때,"연락의 편한 속도는 코드로 정하지 않아요. 하루에 몇 번 연락해야 관심이 있는지, 얼마 만에 답해야 예의인지 모든 관계에 적용할 기준은 없어요. 일과 수면 시간, 알림 습관, 글과 통화 중 편한 방식, 아직 관계가 가까워진 정도가 모두 달라요. 자주 연락하는 것과 서로 편한 연락을 하는 것도 같은 뜻이 아니에요. 연락을 시작하는 사람이 늘 한쪽이라면 횟수만으로 마음의 크기를 비교하기보다 패턴을 직접 확인할 수 있어요. 상대는 먼저 연락하는 것을 어려워하지만 대화에는 기쁘게 참여할 수 있고, 반대로 답은 친절해도 새로운 만남을 원하지 않을 수 있어요. 한 가지 신호를 전체 관계의 뜻으로 바꾸지 않고, 여러 번의 실제 행동과 상대가 말한 의사를 함께 봐야 해요. 확인이 필요할 때에는 시험하거나 떠보는 행동보다 자신의 바람을 짧게 말할 수 있어요. 나는 다음에 또 만나고 싶은데 너는 어때?, 연락을 이어가도 편한지 궁금해처럼 묻는 방식이에요. 답을 재촉하거나 애매한 답을 동의로 바꾸지 않아요. 상대의 말과 경계를 존중하는 일은 성향의 문제가 아니라 모든 관계에 필요한 안전 기준이에요.",관계 불확실성 연구 간접,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,25,ENAKQ.crush.context,context_hypothesis,person_of_interest,high,person_of_interest,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.crush.context,ENAKQ-P10-01,마음 가는 사람을 알아갈 때,"마음이 가는 사람을 알아가는 시기에는 아직 확인되지 않은 부분이 많아요. 상대도 나에게 관심이 있는지, 연락을 어느 정도 편하게 느끼는지, 다음 만남을 원하는지 분명하지 않을 수 있어요. 같은 답장과 표정도 기대하는 마음, 최근 경험, 관계의 단계에 따라 다르게 받아들이기 쉬워요. 이때 생기는 불확실함은 ENAKQ만의 특징이 아니에요. ENAKQ의 다섯 자리는 이런 시기에 무엇이 조금 더 눈에 들어올 수 있는지 살펴보는 단서예요. 사람과 연결되고 싶은 E, 여러 가능성을 펼치는 N, 상대 마음에 주의가 가는 A, 시작한 관계를 이어가려는 K, 좋지 않은 가능성에 걱정이 빨리 커질 수 있는 Q가 각각 나타날 수 있어요. 다섯 방향이 언제나 함께 움직이거나 호감이 생기면 더 강해진다고 단정하지 않아요. 관계를 아직 정하지 않은 단계에서는 애착 유형, 연애 방식, 관계에 대한 확신을 코드로 붙이지 않아요. 먼저 연락하지 못했다고 내향적이거나 관심이 적은 것도 아니고, 답을 기다리며 걱정했다고 관계 불안을 가진 것도 아니에요. 호감의 크기, 거절 경험, 상대와의 권력 차이, 안전, 주변에 관계가 알려질 가능성처럼 코드 밖의 조건을 먼저 봐야 해요.",RELATIONAL-UNCERTAINTY+상황 연구,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W1,26,ENAKQ.crush.expression,observable_response,person_of_interest,high,person_of_interest,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.crush.expression,ENAKQ-P10-02,마음 가는 사람을 알아갈 때,"E가 편하게 나타나는 사람은 대화를 먼저 시작하거나 다음 만남을 제안할 수 있어요. 공통 관심사를 발견하면 질문을 이어가고, 함께하고 싶은 일을 말로 꺼낼 수도 있어요. 평소 표현을 먼저 시작하는 경향이 관계를 알아가는 장면에서도 나타날 수 있다는 뜻이지, 누구에게나 거리낌 없이 다가가거나 호감을 능숙하게 표현한다는 뜻은 아니에요. 마음이 클수록 오히려 말을 고르느라 평소보다 조용해질 수도 있어요. 상대에게 부담을 주고 싶지 않거나 거절 뒤의 어색함이 걱정되면 표현을 미룰 수 있어요. 반대로 평소에는 천천히 친해지는 사람도 상대의 반응이 분명하고 안전하다고 느끼면 먼저 연락할 수 있어요. 한 번의 적극적이거나 조용한 행동으로 E의 진위나 마음의 크기를 판단하지 않아요. 개인 리포트가 있다면 사람과 함께할 때의 에너지와 먼저 표현하기를 나누어 봐야 해요. 함께 있을 때 즐거워도 연락 시작은 조심스러울 수 있고, 먼저 말을 잘 꺼내도 만남 뒤 혼자 쉬는 시간이 필요할 수 있어요. 대표 E만 보이는 공개 비교에서는 두 세부 성향이 모두 강하다고 쓰지 않아요.",E 정의+상황 변산,ENAKQ Part 4 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
