protocol_version,packet_version,reviewer_id,reviewer_role,wave_id,sequence_in_wave,claim_id,claim_kind,canonical_section,priority,contexts,evidence_status,publication_state,privacy_scope,required_signals,content_key,source_block_ref,source_section_title,source_excerpt,external_evidence,internal_evidence,review_reason,decision,construct_fit_rating_1_4,evidence_fit_rating_1_4,inference_scope_rating_1_4,language_safety_rating_1_4,risk_flags,required_revision,rationale,reviewer_confidence,conflict_of_interest
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,11,ENAKQ.growth.E_experiment,growth_practice,strengths_and_growth,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.growth.e_experiment,ENAKQ-P13-02,"강점, 과하게 쓸 때, 작은 실험","E의 표현 시작이 상황에 맞게 나타나면 어색한 침묵을 깨거나, 필요한 질문을 꺼내거나, 함께할 사람을 연결하는 데 도움이 될 수 있어요. 다른 사람이 말하기 어려워하는 상황에서 논의의 첫 문장을 열고, 다음에 무엇을 이야기할지 분명하게 만들 수도 있어요. 이는 말을 잘한다는 평가가 아니라 실제 장면에서 관찰할 수 있는 후보 행동이에요. 먼저 말하는 행동이 계속 앞서가면 다른 사람의 검토가 들어올 공간이 줄 수 있어요. 연결을 이어가고 싶은 마음이 상대가 쉬거나 생각할 시간을 방해할 수도 있어요. 반대로 중요한 관계일수록 거절이 걱정되어 E가 평소보다 덜 보일 수 있어요. 한 장면에서 많거나 적었던 표현을 성격의 실패로 보지 않아요. 원한다면 다음 대화 한 번에서 내 의견을 말한 뒤 아직 듣지 못한 사람에게 질문하기를 시험할 수 있어요. 혹은 먼저 연락하기 전에 지금 답하지 않아도 되는지를 함께 알려 줄 수 있어요. 실험 뒤에는 말을 얼마나 했는지보다 필요한 이야기가 열렸는지, 상대에게 선택할 여지가 있었는지, 본인은 편했는지를 확인해요.",행동 실험 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,12,ENAKQ.growth.K_experiment,growth_practice,strengths_and_growth,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.growth.k_experiment,ENAKQ-P13-05,"강점, 과하게 쓸 때, 작은 실험","K의 꾸준한 흐름이 필요한 장면에서는 시작한 일을 다시 이어가고, 다음 행동과 순서를 정리하는 데 도움이 될 수 있어요. 함께 정한 약속을 기록하거나 긴 과제를 작은 단위로 나누어 돌아올 지점을 분명하게 할 수 있어요. 이는 맡은 일을 반드시 끝내는 능력이나 다른 사람보다 성실하다는 평가가 아니에요. 정한 흐름을 유지하는 데 집중하면 새로운 정보와 상대의 변경 요청을 늦게 반영할 수 있어요. 계속 이어가는 것이 목표가 되어 지금도 필요한 일인지 확인하지 못할 수도 있어요. 반대로 목표·권한·시간이 자주 바뀌는 환경에서는 K가 선명해도 계획이 무너질 수 있어요. 멈춤을 의지 부족으로 해석하지 않아요. 작은 실험은 더 많은 계획을 세우는 것이 아니라 계속할 조건과 바꿀 조건을 함께 적는 방식일 수 있어요. 다음 행동 하나, 다시 확인할 시점 하나, 계획을 바꿔도 되는 신호 하나를 정해 봐요. 실제로 시작하기 쉬웠는지, 바뀐 정보를 반영할 수 있었는지, 계획 관리가 새로운 부담이 되지 않았는지 살펴봐요.",행동 실험 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,13,ENAKQ.growth.N_experiment,growth_practice,strengths_and_growth,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.growth.n_experiment,ENAKQ-P13-03,"강점, 과하게 쓸 때, 작은 실험","N의 탐색이 필요한 장면에서는 눈앞의 한 답에 멈추지 않고 다른 설명과 방법을 펼쳐 볼 수 있어요. 새로운 주제를 배우거나 아직 방향이 정해지지 않은 문제를 만났을 때, 서로 떨어져 보이는 정보를 연결해 질문을 넓힐 수도 있어요. 이것은 창의 능력이나 정답을 찾는 능력이 아니라 탐색 단계에서 나타날 수 있는 관심과 행동이에요. 가능성을 계속 넓히면 현재 확인할 수 있는 사실과 결정 시점을 놓칠 수 있어요. 상대의 한 행동에 여러 의미를 붙이거나, 과제의 범위를 넘어 흥미로운 내용을 계속 찾을 수도 있어요. 반대로 시간과 기준이 분명한 상황에서는 N이 선명해도 확인된 방법을 바로 따를 수 있어요. 탐색의 양만으로 결과의 품질을 평가하지 않아요. 작은 실험으로 가능성을 넓히는 시간과 현재 근거로 고르는 시간을 따로 둘 수 있어요. 처음에는 세 가지 설명이나 선택지를 적고, 다음에는 지금 확인 가능한 정보와 마감에 맞춰 하나를 고르거나 더 물어볼 것을 정해요. 이 방식이 답답하거나 도움이 되지 않으면 본인에게 필요한 탐색 시간과 결정 조건을 다시 조정해요.",행동 실험 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,14,ENAKQ.growth.nonpromise,boundary,strengths_and_growth,high,general,EXTERNAL_SUPPORTED_BOUNDARY,review_candidate,public_safe,domain_scores,trait-map.enakq.growth.nonpromise,ENAKQ-P13-08,"강점, 과하게 쓸 때, 작은 실험","성향은 비교적 반복되는 경향이지만 평생 같은 행동만 해야 한다는 뜻은 아니에요. 연구에서는 임상·비임상 개입 뒤 성격 자기보고가 달라진 사례와 디지털 개입에서 사용자가 원한 방향의 변화가 보고됐어요. 하지만 여러 요소가 포함된 수개월 개입의 결과를 뉴앙의 짧은 질문이나 작은 실험 효과로 바꿀 수는 없어요. 뉴앙의 성장 기능은 사용자가 바꾸고 싶은 행동을 직접 고르는 선택형 기능이어야 해요. 반대 글자가 되라고 권하거나, Q를 낮추고 K를 높이는 식의 좋은 방향을 정하지 않아요. 다음 한 번에 해볼 행동, 그 행동이 필요한 상황, 도움이 되었는지 확인할 기준만 정하고, 원하지 않으면 시작하지 않거나 언제든 그만둘 수 있어야 해요. 실험 기록은 본인 전용으로 두고 공개 코드나 비교 점수에 자동 반영하지 않아요. 완료 횟수로 성장 등급을 매기거나 친구와 경쟁시키지 않아요. 행동이 달라져도 대표 성향이 바뀌었다고 즉시 판정하지 않으며, 성향을 다시 확인하려면 적절한 간격·같은 기준·별도 재검사 정책이 필요해요.",INTERVENTION-META+DIGITAL 제한,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,15,ENAKQ.growth.Q_experiment,growth_practice,strengths_and_growth,high,general,HOLD,research_only,comparison_safe,domain_scores,trait-map.enakq.growth.q_experiment,ENAKQ-P13-06,"강점, 과하게 쓸 때, 작은 실험","Q는 장점처럼 포장하기 가장 조심해야 하는 자리예요. 걱정과 감정이 빨리 커지는 경향을 위험을 잘 찾는다, 감수성이 깊다, 진심이 크다로 바꾸면 실제 측정 범위를 벗어나요. Q의 유용한 출발점은 반응 자체를 칭찬하는 것이 아니라, 어떤 상황에서 부담이 활성화되는지 본인이 알아볼 정보를 얻는 데 있어요. 부담이 올라오는 신호를 알아차렸다면 다음 행동은 여러 가지일 수 있어요. 사실을 더 확인하거나, 잠깐 정리할 시간을 요청하거나, 필요한 지원을 고르거나, 환경의 요구를 조정할 수 있어요. 어느 반응이 ENAKQ에게 가장 좋다고 정하지 않아요. 빠른 활성화와 실제 표현·판단·조절·회복은 별도 정보이기 때문이에요. 원한다면 다음 부담 장면에서 직접 확인한 사실, 처음 든 걱정, 실제로 한 반응, 도움이 된 조건을 한 줄씩 남길 수 있어요. 기록이 생각을 더 길게 만들면 중단해도 돼요. 목표는 걱정을 없애거나 C처럼 되는 것이 아니라, 지금 필요한 정보와 지원을 조금 더 빨리 고르는 데 도움이 되는지 확인하는 것이에요.",회복 비추론+제품 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,16,ENAKQ.interaction.boundary,boundary,code_interactions,high,general,EXTERNAL_SUPPORTED,review_candidate,public_safe,domain_scores;facet_scores,trait-map.enakq.interaction.boundary,ENAKQ-P4-01,다섯 경향이 함께 나타날 때,"사람은 한 번에 한 글자씩 행동하지 않아요. 친구와 약속을 정할 때에도 함께 이야기하는 에너지, 어떤 활동을 할지 탐색하는 관심, 친구가 원하는 것을 살피는 마음, 실제 약속을 이어가는 방식, 계획이 어긋날 때 커지는 걱정이 한 장면 안에서 함께 나타날 수 있어요. 그래서 ENAKQ를 이해하려면 각 글자를 정확히 읽은 다음, 같은 상황에서 서로 어떤 영향을 줄 수 있는지 살펴볼 필요가 있어요. 하지만 다섯 글자를 그대로 더해 하나의 행동을 만드는 방식은 정확하지 않아요. E와 A가 있다고 해서 반드시 먼저 다가가 따뜻하게 말을 거는 것은 아니고, N과 K가 있다고 해서 좋은 아이디어를 바로 실행하는 것도 아니에요. Q가 함께 있다고 해서 그 행동이 걱정 때문에 생겼다고 단정할 수도 없어요. 성향은 행동이 나타날 수 있는 여러 조건 중 일부이고, 상황의 요구, 관계의 거리, 맡은 역할, 경험과 피로도도 함께 작용해요. 이 장에서 말하는 조합은 세 단계로 나눠 읽어요. 첫째, 각 글자가 따로 뜻하는 범위는 현재 뉴앙의 자리 정의예요. 둘째, 두세 글자가 같은 장면에서 함께 보일 수 있다는 설명은 조합 가설이에요. 셋째, 특정 사용자의 세부 점수와 반복 응답에서 그 조합이 확인되면 개인화 설명 후보가 돼요. 조합 가설만으로 모든 ENAKQ에게 같은 행동을 붙이지 않아요.","SITUATION-2007, REALTIME-2015, 내부 protocol",ENAKQ Part 2 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,17,ENAKQ.misread.A,possible_misread,misunderstandings,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.misread.a,ENAKQ-P14-03,자주 생기는 오해와 대화법,"A는 마음이 따뜻하고 공감을 잘하는 사람 또는 감정에 끌려가 해결을 못 하는 사람으로 오해받을 수 있어요. 실제 측정 범위는 관계 장면에서 상대 마음과 안녕에 주의가 먼저 갈 수 있다는 방향이에요. 마음을 정확히 이해하는 능력, 친절한 행동, 자기희생, 갈등 회피는 대표 A로 알 수 없어요. 처음에는 상대 마음이 신경 쓰여도 실제 나타나는 반응은 해결 질문일 수 있어요. 반대로 G에 가까운 사람도 원인과 해결을 이해한 뒤 세심하게 위로할 수 있어요. 과정 자료가 없는 상태에서 표정과 첫 문장만 보고 A→A, A→G, G→A, G→G를 붙이지 않아요. 고민 대화에서는 성향을 맞히기보다 현재 필요한 반응을 확인해요. 지금 마음을 더 이야기하고 싶은지, 원인을 함께 정리하고 싶은지, 실제로 도울 일이 있는지를 물을 수 있어요. 본인도 네 마음이 신경 쓰이지만 지금은 내가 길게 듣기 어려워처럼 관심과 가능한 범위를 동시에 말할 수 있어요.",A 포함·제외 정의,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,18,ENAKQ.misread.barnum,possible_misread,misunderstandings,high,general,EXTERNAL_SUPPORTED_BOUNDARY,review_candidate,comparison_safe,domain_scores,trait-map.enakq.misread.barnum,ENAKQ-P14-06,자주 생기는 오해와 대화법,"관계를 여는 지휘자는 사람을 이끌고 관계를 잘 관리하는 리더처럼 들릴 수 있어요. 역할명은 다섯 글자를 기억하기 위한 짧은 이미지이며 능력·직업·지위가 아니에요. 이름이 멋지게 느껴지는 것과 설명이 실제 점수와 경험에 맞는지는 따로 확인해야 해요. 누구에게나 어느 정도 맞는 긍정 문장도 개인에게 정확한 설명처럼 느껴질 수 있어요. 오래전 개인성 검증 실험은 같은 일반적 성격 설명을 받은 사람들이 높은 자기일치감을 보일 수 있음을 보여줬어요. 그 한 실험으로 모든 유형 설명이 틀렸다고 할 수는 없지만, 사람을 소중히 여기며 때로는 혼자 있고 싶다 같은 넓은 문장으로 만족도를 높여서는 안 된다는 경계가 돼요. 뉴앙 문장은 대상 조건과 반례를 함께 가져야 해요. 어떤 점수·세부 성향·상황에서 보여 주는지, 무엇을 뜻하지 않는지, 사용자에게 낯설면 무엇을 확인할지 제공해야 해요. 인지 인터뷰와 blind 비교에서 다른 코드 사용자도 같은 문장을 똑같이 선택한다면 문구를 고치거나 제외해요.",PERSONAL-VALIDATION-1949,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,19,ENAKQ.misread.E,possible_misread,misunderstandings,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.misread.e,ENAKQ-P14-01,자주 생기는 오해와 대화법,"E는 말이 많고 누구와도 잘 어울리는 사람으로 오해받을 수 있어요. 실제로는 사람과 함께할 때의 에너지와 필요한 말을 먼저 꺼내는 경향을 나누어 봐야 해요. 친하지 않은 모임, 권한 차이가 큰 자리, 피곤한 날에는 조용할 수 있고, 말수가 적어도 중요한 순간에 먼저 질문할 수 있어요. 주변 사람은 조용한 순간을 보고 오늘 왜 너답지 않아?라고 성격을 확인하기보다 현재 상태를 물을 수 있어요. 본인도 E라는 이유로 계속 분위기를 띄우거나 먼저 연락할 책임을 지지 않아요. 오늘은 듣는 편이 편해, 먼저 제안은 할 수 있지만 준비는 나누고 싶어처럼 현재 가능한 참여를 말할 수 있어요. 비교 리포트에서는 E와 I의 차이를 사교성 우열로 보여주지 않아요. 누가 먼저 시작할지, 생각할 시간을 얼마나 둘지, 말·글 중 어떤 방식이 편한지를 확인하는 질문으로 바꿔야 해요. 한 사람이 시작하고 다른 사람이 내용을 깊게 더하는 방식도 동등한 참여가 될 수 있어요.",E 포함·제외 정의,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,20,ENAKQ.misread.K,possible_misread,misunderstandings,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.misread.k,ENAKQ-P14-04,자주 생기는 오해와 대화법,"K는 성실하고 약속을 반드시 지키는 사람으로 칭찬받거나 계획을 바꾸지 못하는 사람으로 단정될 수 있어요. 뉴앙 K는 시작·지속·정리 흐름이 비교적 꾸준한 방향이지 도덕성, 책임감, 생산성, 완벽주의가 아니에요. 환경과 자원이 부족하면 멈출 수 있고, 새로운 정보가 충분하면 계획을 바꿀 수도 있어요. 계획이 어긋났을 때 K라면서 왜 못 했어?라고 결과를 코드에 묶지 않아요. 목표가 분명했는지, 필요한 시간과 권한이 있었는지, 중간에 조건이 바뀌었는지 살펴봐요. M에 가까운 사람에게도 게으르거나 믿기 어렵다는 표현을 쓰지 않고, 어떤 외부 구조와 시작 조건이 도움이 되는지 확인해요. 함께 일정을 정할 때에는 꼭 지킬 약속, 바꿀 수 있는 부분, 다시 확인할 시점을 나누어 말할 수 있어요. 계획을 유지하는 편안함과 상황에 맞게 바꾸는 편안함을 모두 남겨 두는 질문이에요. 어느 한 사람이 계속 관리하거나 맞추는 역할을 맡지 않는지도 함께 확인해요.",K 포함·제외 정의,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,21,ENAKQ.misread.N,possible_misread,misunderstandings,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.misread.n,ENAKQ-P14-02,자주 생기는 오해와 대화법,"N은 창의적이고 똑똑한 사람 또는 반대로 현실성이 부족한 사람으로 오해받을 수 있어요. 뉴앙 N은 보이는 내용 너머의 가능성·관점·원리를 더 탐색하는 방향이에요. 새 생각이 유용한지, 사실을 정확히 아는지, 결정을 잘하는지는 별도 정보예요. 확인된 조건부터 보는 R도 상상력이 없거나 새로운 것을 싫어한다는 뜻이 아니에요. 대화에서 한 사람은 선택지를 더 보고 싶고 다른 사람은 현재 확인된 조건을 정리하고 싶을 수 있어요. 너는 너무 복잡하게 생각해나 너는 생각이 닫혀 있어 대신 지금 단계가 탐색인지 결정인지 말할 수 있어요. 아이디어를 더 볼 시간을 10분 갖고, 그다음 비용과 일정으로 고르자처럼 두 방식의 순서를 정할 수도 있어요. 상대의 말에서 여러 배경을 떠올렸다면 사실처럼 전달하지 않아요. 나는 이런 가능성도 떠올랐는데 실제로는 어땠어?처럼 설명과 질문을 나누어요. 이는 N을 줄이는 방법이 아니라 가능성을 상대가 확인할 수 있는 대화로 바꾸는 방법이에요.",N 포함·제외 정의,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,22,ENAKQ.misread.Q,possible_misread,misunderstandings,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.misread.q,ENAKQ-P14-05,자주 생기는 오해와 대화법,"Q는 예민하고 감정적인 사람으로, C는 차분하고 멘탈이 강한 사람으로 오해받기 쉬워요. 실제로는 불편한 상황에서 감정 동요와 걱정·주저가 활성화되는 상대적 경향이에요. Q만으로 말투와 표정, 감정 조절, 위험 판단, 회복 속도, 정신건강을 알 수 없고 C도 무심함이나 높은 회복력을 뜻하지 않아요. 걱정이 커진 사람에게 별일 아니야라고 마음의 크기를 정해 주거나 Q라서 그래라고 원인을 성향으로 돌리지 않아요. 무엇이 확인되지 않아 걱정되는지, 지금 더 필요한 정보가 있는지, 이야기·실제 도움·혼자 정리할 시간 중 무엇이 편한지를 물을 수 있어요. 답을 모를 수도 있고 지금 말하지 않을 수도 있어요. 본인도 Q를 행동의 면허로 사용하지 않아요. 감정이 빨리 커진 사실과 상대를 비난하거나 통제한 행동은 구분해야 해요. 반대로 감정이 올라온 것 자체를 잘못으로 취급하지 않아요. 실제 영향이 있었다면 구체적인 행동을 다루고, 다음에 필요한 경계와 지원을 함께 정해요.",ER 포함·제외 정의,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,23,ENAKQ.misread.role,possible_misread,misunderstandings,high,general,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.misread.role,ENAKQ-P14-06,자주 생기는 오해와 대화법,"관계를 여는 지휘자는 사람을 이끌고 관계를 잘 관리하는 리더처럼 들릴 수 있어요. 역할명은 다섯 글자를 기억하기 위한 짧은 이미지이며 능력·직업·지위가 아니에요. 이름이 멋지게 느껴지는 것과 설명이 실제 점수와 경험에 맞는지는 따로 확인해야 해요. 누구에게나 어느 정도 맞는 긍정 문장도 개인에게 정확한 설명처럼 느껴질 수 있어요. 오래전 개인성 검증 실험은 같은 일반적 성격 설명을 받은 사람들이 높은 자기일치감을 보일 수 있음을 보여줬어요. 그 한 실험으로 모든 유형 설명이 틀렸다고 할 수는 없지만, 사람을 소중히 여기며 때로는 혼자 있고 싶다 같은 넓은 문장으로 만족도를 높여서는 안 된다는 경계가 돼요. 뉴앙 문장은 대상 조건과 반례를 함께 가져야 해요. 어떤 점수·세부 성향·상황에서 보여 주는지, 무엇을 뜻하지 않는지, 사용자에게 낯설면 무엇을 확인할지 제공해야 해요. 인지 인터뷰와 blind 비교에서 다른 코드 사용자도 같은 문장을 똑같이 선택한다면 문구를 고치거나 제외해요.",역할명 제품 가설,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,24,ENAKQ.misread.self_other,possible_misread,misunderstandings,high,general,EXTERNAL_SUPPORTED_BOUNDARY,review_candidate,comparison_safe,domain_scores,trait-map.enakq.misread.self_other,ENAKQ-P14-07,자주 생기는 오해와 대화법,"본인이 아는 마음속 경험과 다른 사람이 본 행동은 서로 다른 정보를 담을 수 있어요. 성격의 자기·타인 지각 연구는 어떤 특성이 밖에서 더 잘 보이고 어떤 경험은 본인이 더 알 수 있는지에 따라 정보가 달라질 수 있다고 봐요. 어느 한쪽이 항상 더 정확하다는 뜻은 아니며, 상대가 본 행동으로 속마음을 대신 판단할 수도 없어요. 오해가 생기면 코드 설명을 증거로 내세우기보다 구체적인 장면을 말해요. 나는 A라서 너를 배려한 거야보다 약속을 미루면 편할 거라고 생각해서 묻지 않고 바꿨어라고 행동과 추측을 나누어요. 상대는 그 행동이 자신에게 어떤 영향을 줬는지 말할 수 있어요. 의도와 영향이 다를 수 있다는 사실을 코드로 승패를 가리지 않아요. 비교 리포트의 대화 질문도 상대를 분석하는 퀴즈가 아니에요. 너는 이 유형이니 이렇게 해가 아니라 이 상황에서 무엇이 편했는지, 다음에는 어떤 행동을 원했는지를 서로 답하는 구조여야 해요. 코드는 대화를 시작하는 배경이고, 실제 합의는 두 사람이 공개한 경험과 선택으로 만들어요.",SOKA+SELF-KNOWLEDGE,ENAKQ Part 5 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,25,ENAKQ.partner.ambiguity,observable_response,partner,high,partner,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.ambiguity,ENAKQ-P9-05,연인과 마음을 나눌 때,"상대의 답이 짧거나 약속이 바뀌거나 평소와 다른 반응이 보이면 상대 마음이 신경 쓰이고 걱정이 빠르게 커질 수 있어요. N이 여러 설명을 떠올리고 A가 상대 마음에 주의를 두며 Q가 좋지 않은 가능성에 빠르게 반응하는 장면을 가정할 수 있어요. 다만 이 세 자리 조합은 검증 전 가설이며 애착 불안이나 관계 불신으로 이름 붙이지 않아요. 걱정이 생겼을 때 바로 묻는 것이 편한 사람도 있고, 감정이 가라앉은 뒤 사실을 확인하는 것이 편한 사람도 있어요. ENAKQ라는 이유로 즉시 연락하거나 기다리라고 정하지 않아요. 본인의 실제 반응과 두 사람이 합의한 연락 방식을 기준으로 선택해야 해요. 상대의 한 행동을 관계 전체의 뜻으로 넓히기 전에 내가 본 사실, 그 사실에서 떠올린 설명, 아직 확인하지 못한 부분을 나눠 볼 수 있어요. 이는 걱정을 과장이라고 무시하는 방법이 아니라, 확인할 질문을 분명하게 만드는 방법이에요. 상대에게 답을 강요하거나 휴대전화 확인 같은 사생활 침해를 정당화해서는 안 돼요.",N/A/Q 단일 정의,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,26,ENAKQ.partner.autonomy,observable_response,partner,high,partner,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.autonomy,ENAKQ-P9-08,연인과 마음을 나눌 때,"가까운 관계에서도 서로의 선택과 사적인 영역은 남아 있어요. 상대 마음이 많이 신경 쓰인다는 이유로 모든 생각을 알아야 하거나 모든 일정을 함께 정해야 하는 것은 아니에요. 관심을 표현하는 것과 답을 요구하는 것, 함께 계획하는 것과 선택을 통제하는 것을 구분해야 해요. ENAKQ 본인도 관계에 맞추느라 자신의 필요를 뒤로 미루는지 확인할 수 있어요. A만으로 자기희생을 추정하지는 않지만, 실제로 불편한데 괜찮다고 말하는 장면이 반복된다면 본인이 원하는 것과 가능한 범위를 말할 필요가 있어요. 이는 덜 배려하는 행동이 아니라 두 사람의 정보를 모두 관계 안에 놓는 행동이에요. 공개 비교 리포트에서는 상대의 비공개 반응, 직접 문항 답, 애착과 정신건강을 추정하지 않아요. 상대가 공개한 대표 코드와 승인된 세부 성향만 사용하고, 공개 범위가 달라지면 기존 비교도 다시 확인해야 해요. 가까운 관계라는 이유로 더 많은 개인정보에 접근할 권리가 생기지 않아요.",내부 개인정보·안전 정책,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,relationship_safety,W2,27,ENAKQ.partner.boundary,boundary,partner,high,partner,EXTERNAL_SUPPORTED,review_candidate,public_safe,domain_scores;relationship_context,trait-map.enakq.partner.boundary,ENAKQ-P9-01,연인과 마음을 나눌 때,"연인 관계에서는 연락, 애정 표현, 함께 쓰는 시간과 계획에 대한 기대가 가까이 맞닿아 있어요. 작은 행동도 관계의 의미로 받아들이기 쉬워서 ENAKQ의 E·A·K·Q가 평소보다 선명하게 느껴질 수 있어요. 하지만 대표 코드는 사랑의 크기, 관계에 대한 헌신, 애착 유형, 질투, 신뢰를 측정하지 않아요. 연인의 범위와 관계 방식도 하나로 정하지 않아요. 함께 사는지, 얼마나 자주 만나는지, 관계를 공개하는지, 결혼을 계획하는지와 상관없이 두 사람이 연인 관계로 합의한 방식을 존중해요. 성별 역할, 연락 빈도, 기념일, 경제적 결합을 좋은 연애의 기준으로 제시하지 않아요. 연인 설명은 ENAKQ 한 사람만 분석해서 끝내지 않아요. 본인의 경향은 본인의 경험과 관련되고, 상대의 경향은 상대의 경험과 관련되며, 두 사람이 주고받는 반응은 별도의 관계 정보예요. 한 사람의 코드만으로 상대가 느낄 만족이나 관계의 미래를 예측하지 않아요.",내부 정책+연구 범위,ENAKQ Part 3 claim mapping,"관계 결정론, 임상·낙인·문화 규범, 개인정보와 사용자 안전을 검토",,,,,,,,,,
