protocol_version,packet_version,reviewer_id,reviewer_role,wave_id,sequence_in_wave,claim_id,claim_kind,canonical_section,priority,contexts,evidence_status,publication_state,privacy_scope,required_signals,content_key,source_block_ref,source_section_title,source_excerpt,external_evidence,internal_evidence,review_reason,decision,construct_fit_rating_1_4,evidence_fit_rating_1_4,inference_scope_rating_1_4,language_safety_rating_1_4,risk_flags,required_revision,rationale,reviewer_confidence,conflict_of_interest
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,11,ENAKQ.daily.schedule,observable_response,daily_life,high,general,QUANT_VALIDATION_REQUIRED,research_only,comparison_safe,domain_scores,trait-map.enakq.daily.schedule,ENAKQ-P6-04,일상의 선택과 회복,"일정과 해야 할 일에서는 시작하고 이어가는 흐름이 비교적 꾸준하게 나타날 수 있어요. 해야 할 일이 보이면 첫 단계를 시작하거나, 중간에 멈춘 일로 다시 돌아가거나, 약속한 준비를 잊지 않도록 정리할 수 있어요. 여러 사람이 함께하는 일정이라면 필요한 연락과 순서를 먼저 챙기는 모습으로 보일 수도 있어요. K가 선명해도 모든 날의 실행력이 같은 것은 아니에요. 수면이 부족하거나 해야 할 일이 겹치거나 걱정이 커지면 시작이 늦어질 수 있어요. 계획대로 움직였다는 결과만 보지 말고 그 일을 이어가기 위해 얼마나 많은 힘을 썼는지도 살펴봐야 해요. 계속 해내고 있다는 이유로 휴식이 필요하지 않다고 판단하면 부담을 늦게 알아차릴 수 있어요. 계획이 바뀌었을 때 처음 계획을 지키려는 K와 여러 가능성을 떠올리는 N, 잘못될 일을 걱정하는 Q가 함께 움직일 수 있어요. 새 선택지를 빠르게 찾을 수도 있지만, 무엇이 달라지는지 확인하느라 머릿속이 복잡해질 수도 있어요. 이때 변화에 강하다거나 약하다고 한 단어로 평가하지 않고, 어떤 정보와 시간이 있으면 다시 움직이기 쉬운지 확인하는 편이 유용해요.",K 단일 정의+상황 연구,ENAKQ Part 2 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,12,ENAKQ.family.care,observable_response,family,high,family,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.care,ENAKQ-P7-02,가족과 함께 있을 때,"E와 A가 편하게 나타나는 가족 관계에서는 먼저 안부를 묻거나, 가족이 평소와 달라 보일 때 괜찮은지 신경 쓰거나, 함께 이야기할 자리를 만들 수 있어요. 가족 단체 대화에서 필요한 소식을 먼저 공유하거나, 말이 적어진 가족에게 따로 연락해 볼 수도 있어요. 다만 이런 행동은 ENAKQ의 필수 행동이 아니라 관계가 충분히 편안하고 표현할 여지가 있을 때 나타날 수 있는 후보예요. 가족의 상태가 신경 쓰이는 것과 실제로 연락하는 것은 달라요. 걱정하면서도 말을 꺼내면 부담을 줄까 봐 기다릴 수 있고, 바쁜 상황에서는 필요한 일부터 처리할 수 있어요. 개인 과정 자료가 있다면 처음에는 마음이 신경 쓰였는지, 실제로는 상태를 확인했는지 문제를 정리했는지 나눠 설명할 수 있어요. 자료가 없다면 A라서 가족을 먼저 챙긴다고 단정하지 않아요. 연락 횟수도 관심의 크기로 바꾸지 않아요. 자주 연락해도 습관이나 생활상 필요한 확인일 수 있고, 연락이 적어도 서로 편한 방식으로 관계를 이어갈 수 있어요. 가족 리포트에서는 적정 연락 횟수를 제시하는 대신 서로 편한 연락 간격, 급하지 않은 일과 바로 알려야 할 일, 답이 늦어도 괜찮은 시간을 가족끼리 확인할 질문으로 제공하는 편이 좋아요.",A 단일 정의+반응성 연구 간접,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,13,ENAKQ.family.conflict,observable_response,family,high,family,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.conflict,ENAKQ-P7-05,가족과 함께 있을 때,"가족과 의견이 부딪히면 A 때문에 상대 마음이 먼저 신경 쓰일 수도 있고, 오래 반복된 문제에서는 원인과 해결할 부분이 먼저 보일 수도 있어요. 실제 대화에서는 분위기를 누그러뜨린 뒤 문제를 말할 수도 있고, 필요한 결정을 먼저 정한 뒤 마음을 나눌 수도 있어요. 대표 ENAKQ만으로 갈등 순서를 정하지 않고, G/A 과정 자료가 있을 때에만 반복된 흐름을 설명해요. 상대 마음을 살핀다는 이유로 갈등을 피하거나 양보한다고 추정하지 않아요. 자신의 필요를 말하지 않는 것, 상대 선택을 존중하는 것, 갈등을 미루는 것은 서로 다른 행동이에요. 가족의 요구가 부담스럽거나 안전하지 않다면 관계를 유지하기 위해 계속 대화해야 한다고 안내해서도 안 돼요. 필요한 거리와 외부 도움을 선택할 권리가 성향 설명보다 앞서요. 갈등 뒤의 회복도 정해진 모양이 없어요. 바로 이야기해야 편한 가족이 있고, 각자 시간을 가진 뒤 말해야 정리되는 가족이 있어요. ENAKQ에게는 무엇이 문제였는지, 누가 어떤 마음이었는지, 다음에는 무엇을 다르게 할지가 모두 중요하게 느껴질 수 있지만 어느 순서가 편한지는 직접 확인해야 해요.",과정 계약+제품 안전,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,14,ENAKQ.family.contact,observable_response,family,high,family,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.contact,ENAKQ-P7-02,가족과 함께 있을 때,"E와 A가 편하게 나타나는 가족 관계에서는 먼저 안부를 묻거나, 가족이 평소와 달라 보일 때 괜찮은지 신경 쓰거나, 함께 이야기할 자리를 만들 수 있어요. 가족 단체 대화에서 필요한 소식을 먼저 공유하거나, 말이 적어진 가족에게 따로 연락해 볼 수도 있어요. 다만 이런 행동은 ENAKQ의 필수 행동이 아니라 관계가 충분히 편안하고 표현할 여지가 있을 때 나타날 수 있는 후보예요. 가족의 상태가 신경 쓰이는 것과 실제로 연락하는 것은 달라요. 걱정하면서도 말을 꺼내면 부담을 줄까 봐 기다릴 수 있고, 바쁜 상황에서는 필요한 일부터 처리할 수 있어요. 개인 과정 자료가 있다면 처음에는 마음이 신경 쓰였는지, 실제로는 상태를 확인했는지 문제를 정리했는지 나눠 설명할 수 있어요. 자료가 없다면 A라서 가족을 먼저 챙긴다고 단정하지 않아요. 연락 횟수도 관심의 크기로 바꾸지 않아요. 자주 연락해도 습관이나 생활상 필요한 확인일 수 있고, 연락이 적어도 서로 편한 방식으로 관계를 이어갈 수 있어요. 가족 리포트에서는 적정 연락 횟수를 제시하는 대신 서로 편한 연락 간격, 급하지 않은 일과 바로 알려야 할 일, 답이 늦어도 괜찮은 시간을 가족끼리 확인할 질문으로 제공하는 편이 좋아요.",E 단일 정의+가족 가설,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,15,ENAKQ.family.context,context_hypothesis,family,high,family,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.context,ENAKQ-P7-01,가족과 함께 있을 때,"가족 안에서 보이는 모습은 다른 관계의 모습과 크게 다를 수 있어요. 오랫동안 정해진 역할이 있고, 함께 해결해야 할 일과 서로 기대하는 책임이 있으며, 말을 많이 하지 않아도 안다고 생각하는 부분이 있기 때문이에요. 평소 사람들과 있을 때 활력이 오르는 ENAKQ도 가족 앞에서는 조용할 수 있고, 밖에서는 계획을 먼저 정리하지만 집에서는 다른 가족이 맡아 온 흐름을 따를 수 있어요. 그래서 가족 설명은 ENAKQ라면 가족에게 이렇게 한다가 아니라 이런 상황에서 어느 경향이 나타날 수 있고, 가족 안의 역할 때문에 어떻게 달라질 수 있는가를 함께 봐야 해요. 맏이, 돌봄을 맡은 사람, 경제 활동을 담당한 사람처럼 주어진 역할이 E·A·K와 비슷한 행동을 만들 수도 있어요. 그 행동이 성향인지 역할의 요구인지 알아보려면 다른 가족이나 다른 생활 상황에서도 반복되는지 살펴봐야 해요. 가족의 범위도 한 가지로 정하지 않아요. 함께 사는 부모·형제, 따로 사는 가족, 배우자와 자녀, 선택한 가족처럼 사용자가 가족이라고 여기는 관계를 기준으로 해요. 특정한 동거 방식, 결혼, 성 역할, 돌봄 의무를 정상적인 가족의 기준으로 두지 않아요.",상황 연구+가족 역할 가설,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,16,ENAKQ.family.friction,friction,family,high,family,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.friction,ENAKQ-P7-04,가족과 함께 있을 때,"A와 Q가 함께 나타나는 가족 상황에서는 가족의 표정이나 짧은 말이 신경 쓰이고, 좋지 않은 일이 있는지 걱정이 빠르게 커질 수 있어요. 평소보다 늦게 들어오거나 답이 없을 때 여러 가능성을 떠올리며 확인하고 싶을 수 있어요. 가족에게는 오랫동안 쌓인 경험이 있어서 작은 변화도 빠르게 알아차릴 수 있지만, 알아차림이 곧 정확한 해석은 아니에요. 괜찮은지 여러 번 묻는 행동은 본인에게 관심과 안심을 위한 확인일 수 있지만, 상대에게는 감정을 설명하라는 압박이나 사생활 간섭으로 느껴질 수 있어요. 반대로 가족이 괜찮다고 짧게 말했을 때 더 묻지 않는 행동이 무관심한 것도 아니에요. 가족마다 말을 꺼내는 시점과 원하는 거리가 다르기 때문에, 관심의 의도와 상대가 받은 경험을 나눠 봐야 해요. 확인하기 전에 지금 이야기하고 싶은지, 나중에 먼저 말해 주길 원하는지, 도움이 필요하면 어떤 방식으로 알려주면 되는지를 물을 수 있어요. 이는 ENAKQ가 따라야 할 가족 규칙이 아니라, 상대 마음을 추정한 채 계속 확인하는 일과 아무 말 없이 물러나는 일 사이에서 선택할 수 있는 방법이에요.",반응성·스트레스 연구 간접,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,17,ENAKQ.family.role,observable_response,family,high,family,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.family.role,ENAKQ-P7-03,가족과 함께 있을 때,"K가 드러나는 가족 생활에서는 약속된 일정과 생활의 흐름을 이어가거나, 함께 해야 할 준비를 정리하거나, 중단된 일을 다시 챙기는 모습이 나타날 수 있어요. 가족 행사와 병원 일정, 함께 사는 공간의 필요한 일처럼 누군가 이어가야 하는 부분을 먼저 확인할 수도 있어요. 다른 가족은 이런 행동을 안정적으로 느낄 수 있어요. 하지만 실제로 일을 맡아 해내는 양은 K만으로 설명하지 않아요. 시간, 건강, 경제적 여유, 돌봄 부담, 가족 내 권한과 기존 분담이 더 크게 작용할 수 있어요. K를 책임감이나 헌신으로 칭찬하면 사용자가 이미 감당하는 부담을 성향의 장점으로 포장할 수 있어요. 반대로 계획이 흐트러졌다고 무책임하다고 평가해서도 안 돼요. 가족 일을 꾸준히 이어가는 사람은 내가 하는 편이 빠르다고 생각해 혼자 맡는 일이 늘어날 수 있어요. 이 모습이 ENAKQ 모두에게 나타난다는 뜻은 아니지만, 실제로 반복된다면 역할을 나눌 필요가 있는지 확인할 수 있어요. 누가 해야 하는가뿐 아니라 얼마나 자주 해야 하는가, 지금 맡을 여유가 있는가, 도움을 요청하면 누가 이어받을 수 있는가를 구체적으로 말하면 성향에 기대어 역할이 고정되는 일을 줄일 수 있어요.",K 단일 정의+가족 가설,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,18,ENAKQ.friend.context,context_hypothesis,friend,high,friend,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.friend.context,ENAKQ-P8-01,친구와 가까워지는 방식,"친구 관계에서는 함께 시간을 보내며 에너지가 오르고, 새로운 대화나 활동을 먼저 제안하는 모습이 나타날 수 있어요. 친한 친구에게 먼저 연락하거나, 여러 명이 만날 때 날짜와 할 일을 꺼내거나, 오랜만에 만난 자리에서 이야기를 이어갈 주제를 제안할 수 있어요. 이런 시작이 관계를 편하게 이어주는 역할을 할 수도 있어요. 그렇다고 ENAKQ가 늘 먼저 연락해야 관계가 유지되는 것은 아니에요. 표현 시작 점수가 가운데에 가깝거나, 최근에 지쳤거나, 먼저 연락하는 역할이 한 사람에게만 쏠렸다면 잠시 기다릴 수 있어요. 친구가 먼저 제안하기를 바라는 마음도 자연스러워요. 연락을 시작한 횟수를 우정의 깊이나 관계 노력의 점수로 사용하지 않아요. 새로운 친구와 친한 친구 앞에서 E가 다르게 보일 수도 있어요. 처음 만난 사람에게는 예의와 긴장 때문에 충분히 살핀 뒤 말하고, 친한 친구 사이에서는 대화를 빠르게 이어갈 수 있어요. 반대로 처음 만난 자리에서는 질문을 잘 꺼내지만 가까워질수록 조용히 함께 있는 시간이 편한 사람도 있어요. 친구 관계의 친숙도와 모임 크기를 함께 확인해야 해요.",상황 연구+FRIEND-DAILY,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,19,ENAKQ.friend.distance,observable_response,friend,high,friend,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.friend.distance,ENAKQ-P8-04,친구와 가까워지는 방식,"친구의 답장이 평소보다 늦거나 약속이 미뤄지면 여러 이유가 떠오르며 걱정이 커질 수 있어요. 최근 대화에서 불편한 말이 있었는지, 친구가 힘든 일이 있는지, 관계가 멀어진 것은 아닌지 생각할 수 있어요. N이 가능한 설명을 넓히고 Q가 좋지 않은 가능성에 오래 머물면 확인되지 않은 이야기가 커질 수도 있어요. 이는 아직 검증이 필요한 조합 가설이고 모든 ENAKQ에게 공통되지 않아요. 답장이 늦다는 사실만으로 친구 마음을 정하지 않아요. 바쁜 일정, 연락 습관, 쉬는 방식, 알림을 확인하는 시간은 사람마다 달라요. 확인하고 싶다면 요즘 바쁜지, 급하지 않은 연락은 언제 답해도 편한지를 물을 수 있어요. 답을 재촉하거나 이유를 설명하도록 요구하지 않으면서도 서로 편한 기대를 맞출 수 있어요. 거리 조절은 관계가 나빠진 신호만은 아니에요. 자주 만나던 친구와 연락 간격이 달라질 수 있고, 각자의 생활이 바뀌어도 다시 만났을 때 편한 관계가 있어요. ENAKQ가 교류에서 에너지를 얻는다는 이유로 모든 친구와 같은 빈도로 연결될 필요는 없어요.",Q 단일 정의+친구 가설,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,20,ENAKQ.friend.initiation,observable_response,friend,high,friend,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.friend.initiation,ENAKQ-P8-01,친구와 가까워지는 방식,"친구 관계에서는 함께 시간을 보내며 에너지가 오르고, 새로운 대화나 활동을 먼저 제안하는 모습이 나타날 수 있어요. 친한 친구에게 먼저 연락하거나, 여러 명이 만날 때 날짜와 할 일을 꺼내거나, 오랜만에 만난 자리에서 이야기를 이어갈 주제를 제안할 수 있어요. 이런 시작이 관계를 편하게 이어주는 역할을 할 수도 있어요. 그렇다고 ENAKQ가 늘 먼저 연락해야 관계가 유지되는 것은 아니에요. 표현 시작 점수가 가운데에 가깝거나, 최근에 지쳤거나, 먼저 연락하는 역할이 한 사람에게만 쏠렸다면 잠시 기다릴 수 있어요. 친구가 먼저 제안하기를 바라는 마음도 자연스러워요. 연락을 시작한 횟수를 우정의 깊이나 관계 노력의 점수로 사용하지 않아요. 새로운 친구와 친한 친구 앞에서 E가 다르게 보일 수도 있어요. 처음 만난 사람에게는 예의와 긴장 때문에 충분히 살핀 뒤 말하고, 친한 친구 사이에서는 대화를 빠르게 이어갈 수 있어요. 반대로 처음 만난 자리에서는 질문을 잘 꺼내지만 가까워질수록 조용히 함께 있는 시간이 편한 사람도 있어요. 친구 관계의 친숙도와 모임 크기를 함께 확인해야 해요.",E 단일 정의,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,21,ENAKQ.friend.novelty,observable_response,friend,high,friend,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.friend.novelty,ENAKQ-P8-02,친구와 가까워지는 방식,"N은 친구와 새로운 경험을 찾아보는 모습으로 나타날 수 있어요. 가보지 않은 장소, 해보지 않은 활동, 서로 생각을 나눌 주제를 제안할 수 있어요. K가 함께 드러나면 말로 끝내지 않고 날짜와 준비를 정해 실제 약속으로 이어가려 할 수도 있어요. 친구는 이런 제안을 함께할 기회가 늘어나는 것으로 느낄 수 있어요. 하지만 친구가 새로운 활동보다 익숙한 만남을 편하게 느낄 수도 있어요. ENAKQ에게 흥미로운 선택지가 상대에게는 준비할 일이 많고 부담스러운 계획일 수 있어요. 제안이 거절됐다고 관계에 관심이 없다고 해석하지 않고, 활동의 새로움·비용·시간·사람 수 중 무엇이 부담인지 나누어 물어볼 수 있어요. 약속을 정리하는 사람이 늘 ENAKQ 한 명이라면 제안의 즐거움과 준비의 부담을 따로 봐야 해요. 아이디어를 함께 고르는 것과 예약·연락·정산을 맡는 것은 다른 일이에요. 이번에는 무엇을 하고 싶은지와 누가 어떤 준비를 맡을지를 나누면 N의 탐색이 한 사람의 보이지 않는 일로 이어지는 것을 줄일 수 있어요.",N 단일 정의,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,22,ENAKQ.friend.reciprocity,observable_response,friend,high,friend,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.friend.reciprocity,ENAKQ-P8-05,친구와 가까워지는 방식,"관계를 이어가는 노력의 양이 달라 보이면 오해가 생길 수 있어요. 한 사람은 약속을 먼저 제안하고 다른 사람은 제안에 기쁘게 참여하는 방식으로 관계에 기여할 수 있어요. 먼저 연락하는 사람은 나만 노력한다고 느끼고, 기다리는 사람은 친구가 원할 때 연락해 주는 편이 편하다고 생각할 수 있어요. 행동 횟수만 비교하면 서로 다른 기여 방식을 놓칠 수 있어요. 서운함이 생겼을 때에는 인물 평가보다 구체적인 장면을 말하는 편이 좋아요. 너는 관계에 관심이 없어보다 최근 세 번은 내가 먼저 약속을 물어서, 가끔은 네가 먼저 제안해 주면 좋겠어처럼 경험과 바람을 분리할 수 있어요. ENAKQ가 상대 마음을 많이 추측하는 대신 자신이 원하는 행동을 말하면 친구도 대응할 정보를 얻어요. 친구 사이의 어긋남을 반드시 깊은 대화로 해결해야 하는 것은 아니에요. 짧게 사과하고 다음 약속을 다르게 잡는 것이 충분할 수도 있고, 시간을 둔 뒤 이야기하는 편이 나을 수도 있어요. 관계의 중요도와 문제의 크기, 서로의 여유를 확인해야 해요. 안전하지 않거나 반복적으로 경계를 무시하는 관계에는 계속 조율하라는 안내를 제공하지 않아요.",FRIEND-DAILY 간접,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,23,ENAKQ.friend.repair,observable_response,friend,high,friend,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.friend.repair,ENAKQ-P8-05,친구와 가까워지는 방식,"관계를 이어가는 노력의 양이 달라 보이면 오해가 생길 수 있어요. 한 사람은 약속을 먼저 제안하고 다른 사람은 제안에 기쁘게 참여하는 방식으로 관계에 기여할 수 있어요. 먼저 연락하는 사람은 나만 노력한다고 느끼고, 기다리는 사람은 친구가 원할 때 연락해 주는 편이 편하다고 생각할 수 있어요. 행동 횟수만 비교하면 서로 다른 기여 방식을 놓칠 수 있어요. 서운함이 생겼을 때에는 인물 평가보다 구체적인 장면을 말하는 편이 좋아요. 너는 관계에 관심이 없어보다 최근 세 번은 내가 먼저 약속을 물어서, 가끔은 네가 먼저 제안해 주면 좋겠어처럼 경험과 바람을 분리할 수 있어요. ENAKQ가 상대 마음을 많이 추측하는 대신 자신이 원하는 행동을 말하면 친구도 대응할 정보를 얻어요. 친구 사이의 어긋남을 반드시 깊은 대화로 해결해야 하는 것은 아니에요. 짧게 사과하고 다음 약속을 다르게 잡는 것이 충분할 수도 있고, 시간을 둔 뒤 이야기하는 편이 나을 수도 있어요. 관계의 중요도와 문제의 크기, 서로의 여유를 확인해야 해요. 안전하지 않거나 반복적으로 경계를 무시하는 관계에는 계속 조율하라는 안내를 제공하지 않아요.",제품 대화 가설,ENAKQ Part 3 claim mapping,"구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,24,ENAKQ.general.definition.A,definition,five_code_positions,high,general,QUANT_VALIDATION_REQUIRED,research_only,public_safe,domain_scores,trait-map.enakq.general.definition.a,ENAKQ-P3-A-01,다섯 코드 자리 깊이 보기,"세 번째 글자 A는 관계 상황에서 상대가 어떤 마음인지 자연스럽게 살펴보는 쪽에 가까운 방향이에요. 누군가 속상한 일을 이야기하면 해결 방법도 생각할 수 있지만, 그 사람이 지금 어떤 기분인지, 무엇 때문에 힘든지, 어떤 반응을 원하는지가 먼저 신경 쓰일 수 있어요. 반대 방향 G는 상대의 마음을 무시하는 글자가 아니에요. 관계 문제에서 무슨 일이 있었고, 원인이 무엇이며, 어떻게 풀 수 있을지에 관심이 더 가는 방향이에요. A도 해결을 생각하고 G도 마음을 살필 수 있어요. 둘의 차이는 능력이나 착함이 아니라 관계 장면에서 관심이 자연스럽게 어디로 향하는가에 있어요.",IPC-2013 간접 근거; IPC+RO-EC 정의,"RO-EC item bank, DETAIL-ARCH; ENAKQ Part 4 claim mapping","구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,25,ENAKQ.general.definition.E,definition,five_code_positions,high,general,NUANG_MAPPED_PROVISIONAL,research_only,public_safe,domain_scores,trait-map.enakq.general.definition.e,ENAKQ-P3-E-01,다섯 코드 자리 깊이 보기,"ENAKQ의 첫 글자 E는 사람들과 함께할 때 활력이 올라가는 경향과 필요한 말을 먼저 꺼내는 경향을 함께 살펴본 대표 방향이에요. 혼자 있는 것을 싫어한다는 뜻도, 항상 활발하다는 뜻도 아니에요. 좋아하는 사람과 이야기할 때 생각이 선명해지거나, 함께 무언가를 할 때 참여할 힘이 생기거나, 필요한 순간에 대화를 시작하는 쪽이 상대적으로 더 가깝다는 뜻이에요. E 아래에는 적어도 두 가지 세부 모습을 따로 봐야 해요. 첫 번째는 사람들과 함께한 뒤 에너지가 살아나는지, 혼자 정리할 때 회복되는지를 보는 함께할 때의 에너지예요. 두 번째는 의견·질문·선택지를 먼저 밖으로 꺼내는지를 보는 먼저 표현하기예요. 둘은 관련될 수 있지만 같은 모습은 아니에요. 사람들과 있는 시간을 좋아하면서도 먼저 말을 꺼내기까지 오래 살피는 사람이 있어요. 반대로 회의나 모임에서 필요한 말은 빠르게 하지만, 긴 교류 뒤에는 혼자 쉬어야 회복되는 사람도 있어요. 대표 E는 두 세부 성향을 한 글자로 기억하게 해 주지만, 개인 결과에서는 어느 쪽이 더 선명한지 반드시 나눠 보여줘야 해요.","BFI2, BFAS, Extraversion-PA; Part 1 근거+SE 정의","CODE-SCHEME, DIRECTION-COPY; ENAKQ Part 4 claim mapping","구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,26,ENAKQ.general.definition.K,definition,five_code_positions,high,general,QUANT_VALIDATION_REQUIRED,research_only,public_safe,domain_scores,trait-map.enakq.general.definition.k,ENAKQ-P3-K-01,다섯 코드 자리 깊이 보기,"네 번째 글자 K는 해야 할 일을 시작하고 이어가며 정리하는 흐름이 상황에 따라 크게 달라지기보다 비교적 꾸준한 쪽에 가까운 방향이에요. 계획을 좋아한다는 뜻만도 아니고, 모든 일을 끝까지 완벽하게 해낸다는 뜻도 아니에요. 시작·복귀·지속·정리와 관련된 여러 행동을 함께 살펴본 대표 방향이에요. K 아래에서는 시작하고 이어가기와 정리하고 계획하기를 나눠 봐야 해요. 해야 할 일을 바로 시작하고 중간에 멈춰도 다시 돌아오는 힘은 있지만, 물건·시간·절차를 정돈하는 데에는 관심이 적을 수 있어요. 반대로 계획표와 정리된 환경은 좋아하지만 실제 과제를 오래 이어가기 어려울 수도 있어요. 맡은 일을 이행하는 경향을 세 번째 세부 성향으로 둘지는 별도 검증 중이에요.","BFI2, BFAS; BFI2·BFAS+SM 정의; BFI2/BFAS+SM 정의","SM construct, DETAIL-ARCH; ENAKQ Part 2 claim mapping; ENAKQ Part 3 claim mapping; ENAKQ Part 4 claim mapping","구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,personality_psychology,W1,27,ENAKQ.general.definition.N,definition,five_code_positions,high,general,NUANG_MAPPED_PROVISIONAL,research_only,public_safe,domain_scores,trait-map.enakq.general.definition.n,ENAKQ-P3-N-01,다섯 코드 자리 깊이 보기,"두 번째 글자 N은 보이는 내용 너머의 가능성, 새로운 원리와 관점을 더 탐색하는 쪽에 가까운 방향이에요. 익숙한 사실을 무시하거나 현실 판단이 약하다는 뜻이 아니에요. 하나의 장면을 본 뒤 앞뒤 이야기를 떠올리거나, 다른 설명이 가능한지 궁금해하거나, 처음 보는 방식과 아이디어를 더 살펴보는 관심을 말해요. 뉴앙의 N은 널리 알려진 MBTI의 N과 가능성·패턴에 관심을 둔다는 점에서 친숙하게 느껴질 수 있지만, 같은 검사나 같은 점수는 아니에요. 뉴앙은 반대 방향을 S가 아닌 R로 표시하고, N 아래를 미적 경험·상상 확장·지적 탐구로 나누어 독자 문항으로 측정해요. MBTI의 N 결과를 뉴앙 N으로 자동 변환할 수 없어요.","BFI2, BFAS, Openness-Intellect; BFI2+OE 정의","CODE-SCHEME, DIRECTION-COPY; ENAKQ Part 4 claim mapping","구성개념 경계, 상태·성향 구분, 상황 일반화와 조합 해석을 검토",,,,,,,,,,
