protocol_version,packet_version,reviewer_id,reviewer_role,wave_id,sequence_in_wave,claim_id,claim_kind,canonical_section,priority,contexts,evidence_status,publication_state,privacy_scope,required_signals,content_key,source_block_ref,source_section_title,source_excerpt,external_evidence,internal_evidence,review_reason,decision,construct_fit_rating_1_4,evidence_fit_rating_1_4,inference_scope_rating_1_4,language_safety_rating_1_4,risk_flags,required_revision,rationale,reviewer_confidence,conflict_of_interest
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,11,ENAKQ.general.response.AA,observable_response,five_code_positions,high,general,HOLD,research_only,self_only,domain_scores;private_process_signals,trait-map.enakq.general.response.aa,ENAKQ-P3-A-02,다섯 코드 자리 깊이 보기,"A는 처음 드는 생각과 실제 나타나는 반응을 구분할 가치가 큰 자리예요. 상대의 마음이 먼저 신경 쓰여도, 실제로는 문제를 정리하고 해결 방법을 제안할 수 있어요. 반대로 원인과 해결이 먼저 궁금해도 상대가 상처받을 수 있다는 점을 고려해 마음을 살피는 말부터 건넬 수 있어요. 뉴앙은 이 차이를 대표 A 안에 억지로 합치지 않고, 같은 상황에서 두 단계를 따로 측정한 경우에만 과정 정보로 제공하려고 해요. 개인 과정 데이터가 없다면 ENAKQ 지도는 A이므로 행동도 항상 마음을 들어주는 쪽이다라고 말하지 않아요. A→A, A→G, G→A, G→G처럼 여러 흐름이 가능하고, 상황의 심각성, 관계 거리, 맡은 역할, 상대가 직접 요청한 도움에 따라 행동이 달라질 수 있어요.",상태·과정 방법론; PROCESS-BANK,RO-EC process pilot; ENAKQ Part 2 claim mapping; ENAKQ Part 3 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,12,ENAKQ.general.response.AG,observable_response,five_code_positions,high,general,HOLD,research_only,self_only,domain_scores;private_process_signals,trait-map.enakq.general.response.ag,ENAKQ-P3-A-02,다섯 코드 자리 깊이 보기,"A는 처음 드는 생각과 실제 나타나는 반응을 구분할 가치가 큰 자리예요. 상대의 마음이 먼저 신경 쓰여도, 실제로는 문제를 정리하고 해결 방법을 제안할 수 있어요. 반대로 원인과 해결이 먼저 궁금해도 상대가 상처받을 수 있다는 점을 고려해 마음을 살피는 말부터 건넬 수 있어요. 뉴앙은 이 차이를 대표 A 안에 억지로 합치지 않고, 같은 상황에서 두 단계를 따로 측정한 경우에만 과정 정보로 제공하려고 해요. 개인 과정 데이터가 없다면 ENAKQ 지도는 A이므로 행동도 항상 마음을 들어주는 쪽이다라고 말하지 않아요. A→A, A→G, G→A, G→G처럼 여러 흐름이 가능하고, 상황의 심각성, 관계 거리, 맡은 역할, 상대가 직접 요청한 도움에 따라 행동이 달라질 수 있어요.",상태·과정 방법론; PROCESS-BANK,RO-EC process pilot; ENAKQ Part 2 claim mapping; ENAKQ Part 3 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,13,ENAKQ.growth.nonpromise,boundary,strengths_and_growth,high,general,EXTERNAL_SUPPORTED_BOUNDARY,review_candidate,public_safe,domain_scores,trait-map.enakq.growth.nonpromise,ENAKQ-P13-08,"강점, 과하게 쓸 때, 작은 실험","성향은 비교적 반복되는 경향이지만 평생 같은 행동만 해야 한다는 뜻은 아니에요. 연구에서는 임상·비임상 개입 뒤 성격 자기보고가 달라진 사례와 디지털 개입에서 사용자가 원한 방향의 변화가 보고됐어요. 하지만 여러 요소가 포함된 수개월 개입의 결과를 뉴앙의 짧은 질문이나 작은 실험 효과로 바꿀 수는 없어요. 뉴앙의 성장 기능은 사용자가 바꾸고 싶은 행동을 직접 고르는 선택형 기능이어야 해요. 반대 글자가 되라고 권하거나, Q를 낮추고 K를 높이는 식의 좋은 방향을 정하지 않아요. 다음 한 번에 해볼 행동, 그 행동이 필요한 상황, 도움이 되었는지 확인할 기준만 정하고, 원하지 않으면 시작하지 않거나 언제든 그만둘 수 있어야 해요. 실험 기록은 본인 전용으로 두고 공개 코드나 비교 점수에 자동 반영하지 않아요. 완료 횟수로 성장 등급을 매기거나 친구와 경쟁시키지 않아요. 행동이 달라져도 대표 성향이 바뀌었다고 즉시 판정하지 않으며, 성향을 다시 확인하려면 적절한 간격·같은 기준·별도 재검사 정책이 필요해요.",INTERVENTION-META+DIGITAL 제한,ENAKQ Part 5 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,14,ENAKQ.interaction.AQ,interaction_hypothesis,code_interactions,high,general,HOLD,research_only,comparison_safe,domain_scores;facet_scores,trait-map.enakq.interaction.aq,ENAKQ-P4-04,다섯 경향이 함께 나타날 때,"A와 Q가 함께 보이면 관계에서 상대 마음에 주의가 가는 것과 불편한 상황에서 걱정이 빠르게 커지는 것이 같은 장면에 나타날 수 있어요. 답장이 평소보다 늦을 때 상대가 바쁜지, 불편한 일이 있었는지 신경 쓰이면서 여러 가능성이 떠오를 수 있어요. 함께 준비한 일이 틀어지면 해야 할 일뿐 아니라 다른 사람들이 실망했는지도 걱정될 수 있어요. 그렇다고 상대를 많이 아껴서 걱정한다고 설명하지 않아요. A는 관계 상황에서 관심이 향하는 곳이고, Q는 걱정과 감정이 활성화되는 정도예요. 애정의 크기, 애착, 관계의 안정성은 이 두 글자로 측정하지 않아요. 상대 마음을 먼저 살피면서도 걱정은 크지 않을 수 있고, 원인과 해결에 관심이 가는 G에 가까워도 불확실한 상황에서는 걱정이 크게 올라올 수 있어요. A와 Q가 함께 선명할 때에는 추측과 확인을 나누는 설명이 도움이 될 수 있어요. 상대가 불편할지 모른다는 생각은 가능한 설명이고, 상대가 실제로 불편하다는 사실은 아니에요. 다만 이것은 ENAKQ에게 정해진 회복법이 아니라, 확인되지 않은 해석을 사실처럼 다루지 않도록 돕는 선택지예요. 실제로 바로 확인하는 것이 편한지, 잠시 기다리는 것이 편한지는 별도 반응 자료가 있어야 안내할 수 있어요.",A/Q 단일 정의+상황 연구; A/Q 단일 정의,ENAKQ Part 2 claim mapping; ENAKQ Part 3 claim mapping; ENAKQ Part 4 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,15,ENAKQ.interaction.boundary,boundary,code_interactions,high,general,EXTERNAL_SUPPORTED,review_candidate,public_safe,domain_scores;facet_scores,trait-map.enakq.interaction.boundary,ENAKQ-P4-01,다섯 경향이 함께 나타날 때,"사람은 한 번에 한 글자씩 행동하지 않아요. 친구와 약속을 정할 때에도 함께 이야기하는 에너지, 어떤 활동을 할지 탐색하는 관심, 친구가 원하는 것을 살피는 마음, 실제 약속을 이어가는 방식, 계획이 어긋날 때 커지는 걱정이 한 장면 안에서 함께 나타날 수 있어요. 그래서 ENAKQ를 이해하려면 각 글자를 정확히 읽은 다음, 같은 상황에서 서로 어떤 영향을 줄 수 있는지 살펴볼 필요가 있어요. 하지만 다섯 글자를 그대로 더해 하나의 행동을 만드는 방식은 정확하지 않아요. E와 A가 있다고 해서 반드시 먼저 다가가 따뜻하게 말을 거는 것은 아니고, N과 K가 있다고 해서 좋은 아이디어를 바로 실행하는 것도 아니에요. Q가 함께 있다고 해서 그 행동이 걱정 때문에 생겼다고 단정할 수도 없어요. 성향은 행동이 나타날 수 있는 여러 조건 중 일부이고, 상황의 요구, 관계의 거리, 맡은 역할, 경험과 피로도도 함께 작용해요. 이 장에서 말하는 조합은 세 단계로 나눠 읽어요. 첫째, 각 글자가 따로 뜻하는 범위는 현재 뉴앙의 자리 정의예요. 둘째, 두세 글자가 같은 장면에서 함께 보일 수 있다는 설명은 조합 가설이에요. 셋째, 특정 사용자의 세부 점수와 반복 응답에서 그 조합이 확인되면 개인화 설명 후보가 돼요. 조합 가설만으로 모든 ENAKQ에게 같은 행동을 붙이지 않아요.","SITUATION-2007, REALTIME-2015, 내부 protocol",ENAKQ Part 2 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,16,ENAKQ.interaction.EA,interaction_hypothesis,code_interactions,high,general,HOLD,research_only,comparison_safe,domain_scores;facet_scores,trait-map.enakq.interaction.ea,ENAKQ-P4-02,다섯 경향이 함께 나타날 때,"E와 A가 함께 보이는 장면에서는 사람 사이의 움직임과 상대 마음에 대한 관심이 동시에 나타날 수 있어요. 어색한 모임에서 먼저 질문을 꺼내면서 다른 사람이 말할 여지를 살피거나, 조용해진 대화에서 모두가 참여할 만한 주제를 제안할 수 있어요. 가까운 사람이 힘든 이야기를 시작하면 대화를 피하지 않고 먼저 반응하면서 그 사람이 지금 무엇을 원하는지 확인할 수도 있어요. 이 조합을 관계를 여는 모습으로 기억할 수 있지만, 친화력이나 공감 능력으로 바꾸어 말하면 안 돼요. E의 먼저 표현하기가 선명하지 않으면 마음은 신경 쓰여도 말을 꺼내기까지 오래 살필 수 있어요. A가 선명해도 상대의 마음을 정확히 맞히는 것은 아니어서, 선의를 가지고 건넨 말이 부담스럽게 느껴질 수 있어요. 관계를 여는 행동이 실제 도움이 되었는지는 상대의 반응과 직접 확인한 내용으로 판단해야 해요. E와 A가 함께 강할수록 관계를 더 잘한다는 뜻도 아니에요. 먼저 말을 꺼내는 속도가 상대에게는 빠르게 느껴질 수 있고, 괜찮은지 여러 번 묻는 행동이 관심이 아니라 압박으로 받아들여질 수도 있어요. 반대로 낯선 자리에서 천천히 살피는 선택이 더 편안한 대화를 만들 때도 있어요. 이 조합의 장점은 언제나 먼저 움직이는 데 있지 않고, 움직인 뒤 상대에게 맞춰 조절할 여지를 남기는 데 있어요.",IPC-2013+E/A 단일 정의,ENAKQ Part 2 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,17,ENAKQ.interaction.ENK,interaction_hypothesis,code_interactions,high,general,HOLD,research_only,comparison_safe,domain_scores;facet_scores,trait-map.enakq.interaction.enk,ENAKQ-P4-06,다섯 경향이 함께 나타날 때,"E·N·K가 함께 나타나는 모습은 지휘자라는 역할명을 만든 핵심 가설이에요. 사람들과 대화를 시작하고, 여러 관점과 선택지를 펼쳐 보고, 함께 정한 흐름을 다음 단계로 이어가는 장면을 떠올릴 수 있어요. 모임에서 모두가 원하는 것을 모아 계획을 정리하거나, 회의에서 나온 의견을 묶어 다음에 확인할 일을 제안하는 방식으로 나타날 수 있어요. 하지만 세 글자가 있다고 조율 능력, 기획 능력, 리더십이 생기는 것은 아니에요. 상대의 의견을 정확히 이해하는 기술, 중요한 정보와 덜 중요한 정보를 구분하는 판단, 실제로 사용할 시간과 권한은 별도 조건이에요. 먼저 말하고 선택지를 넓히고 계획을 이어가려는 경향이 오히려 다른 사람에게는 빠르고 복잡하게 느껴질 수도 있어요. ENAKQ의 A와 Q까지 함께 생각하면 조합은 더 복잡해져요. 다른 사람의 마음을 살피느라 결정을 늦출 수도 있고, 계획이 어긋날 가능성을 걱정해 준비를 더 확인할 수도 있어요. 반대로 상대 반응을 확인한 뒤 방향을 빠르게 정리할 수도 있어요. 어느 흐름이 나타나는지는 다섯 글자의 존재만으로 정하지 않고 세부 성향, 상황, 실제 반응 자료로 확인해야 해요.",E/N/K 단일 정의,ENAKQ Part 2 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,18,ENAKQ.interaction.EQ,interaction_hypothesis,code_interactions,high,general,HOLD,research_only,comparison_safe,domain_scores;facet_scores,trait-map.enakq.interaction.eq,ENAKQ-P4-05,다섯 경향이 함께 나타날 때,"E와 Q의 조합도 겉으로 드러나는 모습과 마음속 부담이 다를 수 있음을 보여줘요. 중요한 결과를 기다릴 때 걱정이 커지면서 다른 사람에게 말을 꺼내 생각을 정리할 수 있어요. 예상하지 못한 문제가 생기면 가만히 있기보다 연락하거나 필요한 사람을 모아 상황을 확인하려 할 수도 있어요. 이런 움직임이 활발해 보여도 마음이 편안하다는 뜻은 아니에요. 반대로 걱정이 커졌다고 해서 반드시 말을 많이 하거나 확인을 반복하는 것도 아니에요. E는 평소 교류 에너지와 표현 시작의 방향이고, Q는 불편할 때의 활성화예요. 걱정을 어떤 말과 행동으로 표현하는지는 별도 정보예요. 상대에게 바로 이야기하는지, 평소 하던 일을 이어가는지, 혼자 정리할 시간을 갖는지는 개인의 실제 반응을 확인해야 해요. 이 구분은 주변 사람에게도 중요해요. ENAKQ가 상황을 설명하고 다음 행동을 제안하고 있다면 주변에서는 잘 대처하고 있으니 괜찮다고 생각할 수 있어요. 하지만 행동을 이어가는 것과 부담이 적은 것은 같지 않아요. 반대로 말이 많아졌다는 이유만으로 감정을 조절하지 못한다고 판단해서도 안 돼요. 필요한 도움은 겉으로 보이는 속도보다 본인에게 직접 물어 확인하는 편이 정확해요.",E/Q 단일 정의+Gross,ENAKQ Part 2 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,19,ENAKQ.interaction.NAQ,interaction_hypothesis,code_interactions,high,general,HOLD,research_only,comparison_safe,domain_scores;facet_scores,trait-map.enakq.interaction.naq,ENAKQ-P10-03,마음 가는 사람을 알아갈 때,"상대의 반응이 분명하지 않을 때 N은 한 장면의 앞뒤와 여러 이유를 떠올리는 쪽으로 나타날 수 있어요. 짧은 답장이 바쁜 하루 때문인지, 대화를 끝내고 싶은 것인지, 어떤 답을 할지 고민하는 것인지 여러 가능성을 생각할 수 있어요. 가능성을 넓히는 것 자체는 상대의 마음을 정확히 읽는 능력도, 근거 없이 상상하는 문제도 아니에요. A로 상대 마음이 신경 쓰이고 Q로 좋지 않은 가능성에 걱정이 빨리 커지면, 여러 설명 중 관계가 멀어지는 이야기에 오래 머물 수 있다는 가설을 세울 수 있어요. 하지만 N·A·Q 조합의 증분 효과는 아직 뉴앙 자료로 검증되지 않았어요. 상대 행동을 많이 생각했다는 사실만으로 과잉 해석, 집착, 질투, 애착 불안이라고 이름 붙이지 않아요. 생각이 커질 때에는 세 줄로 나누어 볼 수 있어요. 직접 본 사실은 무엇인지, 그 사실에서 내가 떠올린 설명은 무엇인지, 상대에게 아직 묻지 않은 부분은 무엇인지 적어 보는 방식이에요. 예를 들어 어제 보낸 메시지에 아직 답이 없다는 사실이고, 마음이 멀어졌다는 가능한 설명 중 하나예요. 이 구분은 걱정을 무시하지 않으면서 확인할 질문을 분명하게 해요.",N/A/Q 단일 정의만 존재,ENAKQ Part 4 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,20,ENAKQ.interaction.NK,interaction_hypothesis,code_interactions,high,general,HOLD,research_only,comparison_safe,domain_scores;facet_scores,trait-map.enakq.interaction.nk,ENAKQ-P4-03,다섯 경향이 함께 나타날 때,"N과 K가 함께 나타나면 새로운 가능성을 살펴보면서도 시작한 흐름을 이어가려는 모습이 보일 수 있어요. 여행을 준비할 때 익숙한 장소만 고르기보다 새로운 선택지를 찾아보고, 마음에 드는 안이 생기면 일정과 필요한 준비를 정리할 수 있어요. 일을 시작할 때 여러 방법을 비교하고, 한 가지 방향을 정한 뒤에는 다음 단계로 이어가려 할 수도 있어요. 이때 N은 아이디어의 품질을, K는 실행의 성공을 보장하지 않아요. 선택지를 많이 찾았지만 무엇을 고를지 어려울 수 있고, 계획을 세웠지만 정보가 계속 늘어나 시작이 늦어질 수 있어요. 반대로 K의 익숙한 구조를 지키려는 마음이 N의 탐색과 부딪혀, 새로운 방법이 흥미롭지만 이미 정한 계획을 바꾸기는 불편하게 느껴질 수도 있어요. 조합은 좋은 특징을 더한 결과가 아니라 서로 다른 관심과 행동 경향이 한 장면에서 만나는 방식이에요. 개인 결과에서는 새로운 안을 찾는 정도, 정한 일을 시작하고 다시 돌아오는 정도, 정리와 구조를 유지하는 정도를 따로 확인해야 해요. N의 세부 성향 중 지적 탐구만 선명하고 K의 질서·구조가 가운데라면, 원리와 선택지는 깊게 알아보지만 일정표로 정리하는 모습은 약할 수 있어요. 대표 N과 K만 보고 아이디어를 현실로 만드는 사람이라고 설명하면 이런 차이를 놓쳐요.",BFI2·BFAS+N/K 단일 정의; N/K 단일 정의,ENAKQ Part 2 claim mapping; ENAKQ Part 3 claim mapping; ENAKQ Part 4 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,21,ENAKQ.interaction.NQ,interaction_hypothesis,code_interactions,high,general,HOLD,research_only,comparison_safe,domain_scores;facet_scores,trait-map.enakq.interaction.nq,ENAKQ-P12-02,부담이 커질 때와 회복,"부담이 커질 때 여러 생각이 이어져도 모두 Q의 걱정은 아니에요. N은 문제의 원리와 가능한 설명을 넓히는 쪽으로, K는 해야 할 순서와 빠진 일을 확인하는 쪽으로 나타날 수 있어요. Q의 걱정·주저는 실패나 좋지 않은 결과가 반복해서 떠오르고 행동을 망설이게 하는 경향에 더 가까워요. 예를 들어 발표 전 다른 설명도 검토해 보자는 탐색일 수 있고, 자료와 시간을 다시 확인하자는 계획일 수 있으며, 실수하면 모든 평가가 나빠질 것 같다는 걱정일 수 있어요. 실제 생각은 섞일 수 있으므로 문장 하나만 보고 N·K·Q를 판정하지 않아요. 개인 리포트도 각 세부 성향 점수와 문항 범위 안에서 설명해야 해요. N과 Q가 함께 선명하면 여러 가능성 중 좋지 않은 설명이 더 오래 이어질 수 있다는 가설을 세울 수 있지만 아직 조합 효과가 검증되지 않았어요. 생각이 많다는 한 표현으로 가능성 탐색과 걱정을 합치지 않고, 무엇을 확인하려는 생각인지와 행동에 어떤 영향을 주었는지를 따로 물어야 해요.",N/Q 단일 정의,ENAKQ Part 4 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,22,ENAKQ.partner.ambiguity,observable_response,partner,high,partner,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.ambiguity,ENAKQ-P9-05,연인과 마음을 나눌 때,"상대의 답이 짧거나 약속이 바뀌거나 평소와 다른 반응이 보이면 상대 마음이 신경 쓰이고 걱정이 빠르게 커질 수 있어요. N이 여러 설명을 떠올리고 A가 상대 마음에 주의를 두며 Q가 좋지 않은 가능성에 빠르게 반응하는 장면을 가정할 수 있어요. 다만 이 세 자리 조합은 검증 전 가설이며 애착 불안이나 관계 불신으로 이름 붙이지 않아요. 걱정이 생겼을 때 바로 묻는 것이 편한 사람도 있고, 감정이 가라앉은 뒤 사실을 확인하는 것이 편한 사람도 있어요. ENAKQ라는 이유로 즉시 연락하거나 기다리라고 정하지 않아요. 본인의 실제 반응과 두 사람이 합의한 연락 방식을 기준으로 선택해야 해요. 상대의 한 행동을 관계 전체의 뜻으로 넓히기 전에 내가 본 사실, 그 사실에서 떠올린 설명, 아직 확인하지 못한 부분을 나눠 볼 수 있어요. 이는 걱정을 과장이라고 무시하는 방법이 아니라, 확인할 질문을 분명하게 만드는 방법이에요. 상대에게 답을 강요하거나 휴대전화 확인 같은 사생활 침해를 정당화해서는 안 돼요.",N/A/Q 단일 정의,ENAKQ Part 3 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,23,ENAKQ.partner.autonomy,observable_response,partner,high,partner,COGNITIVE_REVIEW_REQUIRED,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.autonomy,ENAKQ-P9-08,연인과 마음을 나눌 때,"가까운 관계에서도 서로의 선택과 사적인 영역은 남아 있어요. 상대 마음이 많이 신경 쓰인다는 이유로 모든 생각을 알아야 하거나 모든 일정을 함께 정해야 하는 것은 아니에요. 관심을 표현하는 것과 답을 요구하는 것, 함께 계획하는 것과 선택을 통제하는 것을 구분해야 해요. ENAKQ 본인도 관계에 맞추느라 자신의 필요를 뒤로 미루는지 확인할 수 있어요. A만으로 자기희생을 추정하지는 않지만, 실제로 불편한데 괜찮다고 말하는 장면이 반복된다면 본인이 원하는 것과 가능한 범위를 말할 필요가 있어요. 이는 덜 배려하는 행동이 아니라 두 사람의 정보를 모두 관계 안에 놓는 행동이에요. 공개 비교 리포트에서는 상대의 비공개 반응, 직접 문항 답, 애착과 정신건강을 추정하지 않아요. 상대가 공개한 대표 코드와 승인된 세부 성향만 사용하고, 공개 범위가 달라지면 기존 비교도 다시 확인해야 해요. 가까운 관계라는 이유로 더 많은 개인정보에 접근할 권리가 생기지 않아요.",내부 개인정보·안전 정책,ENAKQ Part 3 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,24,ENAKQ.partner.boundary,boundary,partner,high,partner,EXTERNAL_SUPPORTED,review_candidate,public_safe,domain_scores;relationship_context,trait-map.enakq.partner.boundary,ENAKQ-P9-01,연인과 마음을 나눌 때,"연인 관계에서는 연락, 애정 표현, 함께 쓰는 시간과 계획에 대한 기대가 가까이 맞닿아 있어요. 작은 행동도 관계의 의미로 받아들이기 쉬워서 ENAKQ의 E·A·K·Q가 평소보다 선명하게 느껴질 수 있어요. 하지만 대표 코드는 사랑의 크기, 관계에 대한 헌신, 애착 유형, 질투, 신뢰를 측정하지 않아요. 연인의 범위와 관계 방식도 하나로 정하지 않아요. 함께 사는지, 얼마나 자주 만나는지, 관계를 공개하는지, 결혼을 계획하는지와 상관없이 두 사람이 연인 관계로 합의한 방식을 존중해요. 성별 역할, 연락 빈도, 기념일, 경제적 결합을 좋은 연애의 기준으로 제시하지 않아요. 연인 설명은 ENAKQ 한 사람만 분석해서 끝내지 않아요. 본인의 경향은 본인의 경험과 관련되고, 상대의 경향은 상대의 경험과 관련되며, 두 사람이 주고받는 반응은 별도의 관계 정보예요. 한 사람의 코드만으로 상대가 느낄 만족이나 관계의 미래를 예측하지 않아요.",내부 정책+연구 범위,ENAKQ Part 3 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,25,ENAKQ.partner.comparison,boundary,partner,high,partner,NUANG_MAPPED_PROVISIONAL,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.comparison,ENAKQ-P9-09,연인과 마음을 나눌 때,"연인과 같은 코드가 많아도 관계가 잘될 확률로 바꿀 수 없어요. 같은 E여도 한 사람은 자주 대화할 때 에너지가 오르고 다른 사람은 함께 활동할 때 더 편할 수 있어요. 같은 A여도 실제 반응은 A→A와 A→G로 갈릴 수 있고, 같은 K여도 시작·지속과 질서·구조의 점수가 다를 수 있어요. 코드가 다른 자리도 관계의 약점이 아니에요. 한 사람은 가능성을 충분히 펼치고 싶고 다른 사람은 확인된 조건부터 보고 싶을 수 있어요. 차이가 있으면 누가 옳은지 정하기보다 어떤 결정에서 탐색이 필요하고 언제 사실을 확인할지 역할을 나눌 수 있어요. 비슷한 자리는 자연스럽게 이해되는 부분일 수 있지만, 대화를 생략해도 된다는 뜻은 아니에요. 나와 비교하기에서는 공통점, 차이가 크게 나타난 자리, 서로 오해할 수 있는 장면, 직접 물어볼 질문을 보여줘요. 잘 맞는 유형, 힘든 유형, 궁합 90점 대신 두 사람에게 편할 수 있는 방식과 미리 확인하면 좋은 기대를 제공해요. 관계의 결과를 판정하기보다 다음 대화를 더 구체적으로 만드는 것이 비교 리포트의 역할이에요.",내부 비교 계약+유사성 연구,ENAKQ Part 3 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
enakq-trait-map-expert-review.v0.1,ENAKQ-EXPERT-PACKET.v0.1,,psychometrics,W2,26,ENAKQ.partner.conflict,observable_response,partner,high,partner,HOLD,research_only,comparison_safe,domain_scores;relationship_context,trait-map.enakq.partner.conflict,ENAKQ-P9-06,연인과 마음을 나눌 때,"갈등이 시작되면 마음속 걱정과 감정은 빠르게 커질 수 있지만, 실제 표현은 대표 Q로 알 수 없어요. 바로 대화를 이어갈 수도 있고, 해야 할 말을 정리한 뒤 돌아올 수도 있고, 평소 하던 일을 하며 마음을 가라앉힐 수도 있어요. 침묵, 말의 양, 표정만으로 마음의 크기나 관계 의도를 판단하지 않아요. A가 선명하면 상대가 상처받았는지 신경 쓰일 수 있지만, 그것이 자신의 불편함을 말하지 못한다는 뜻은 아니에요. 상대 마음을 살피는 것과 자신의 경계를 말하는 것은 함께 가능해요. 네 마음을 이해하고 싶어와 나는 이 행동이 불편했어를 한 대화 안에서 모두 말할 수 있어요. 갈등 중에는 해결할 문제와 관계에서 받은 마음을 분리하면 도움이 될 수 있어요. 누구의 잘못인지 코드를 근거로 판단하지 않고, 실제로 일어난 행동, 각자가 느낀 영향, 다음에 필요한 행동을 확인해요. 모욕, 위협, 통제, 폭력이 있는 상황에는 일반적인 대화 조율을 권하지 않고 안전과 전문 지원을 먼저 안내해야 해요.",과정 계약+안전 원칙,ENAKQ Part 3 claim mapping,"필수 측정 입력, 근거 적합성, 점수로부터의 추론 범위를 검토",,,,,,,,,,
